time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
3.0,85,1099.84,2056.6,2.0,1015.29,1990.9,2.0,107.07
3.0,86,2034.0,-55.42,2.0,1989.06,-322.89,2.0,271.22
3.0,87,222.41,186.3,2.0,318.35,-8.28,2.0,216.94
3.0,88,964.3,2038.06,2.0,706.25,2485.57,2.0,516.59
3.0,89,-94.96,360.69,2.0,411.65,117.5,2.0,561.95
3.0,90,1718.17,1685.77,2.0,2139.42,1534.77,2.0,447.49
3.0,92,-43.29,1571.66,2.0,-500.0,1428.83,2.0,478.52
3.0,93,1617.02,1015.43,2.0,1712.42,940.95,2.0,121.03
3.0,94,613.52,1474.21,2.0,476.28,1487.96,2.0,137.93
3.0,95,673.31,1799.71,2.0,474.09,1811.13,2.0,199.55
3.0,96,681.88,1509.18,2.0,199.86,1103.58,2.0,629.96
3.0,98,244.92,2008.55,2.0,-408.21,1719.64,2.0,714.17
3.0,99,623.61,820.38,2.0,426.54,980.24,2.0,253.76
3.0,100,833.27,314.67,2.0,719.15,30.98,2.0,305.79
3.0,101,524.15,1112.95,2.0,631.23,1216.48,2.0,148.95
3.0,102,-68.0,961.11,2.0,-3.46,928.93,2.0,72.11
3.0,103,1738.18,1679.46,2.0,1203.29,2110.38,2.0,686.88
3.0,104,1845.31,864.39,2.0,1878.18,679.65,2.0,187.64
3.0,105,594.05,1055.31,2.0,260.17,858.05,2.0,387.8
3.0,106,1224.96,2216.54,2.0,1686.07,2500.0,2.0,541.27
3.0,108,1914.26,39.71,2.0,1756.62,-500.0,2.0,562.26
3.0,109,1644.57,-56.14,2.0,1939.41,-243.05,2.0,349.1
3.0,110,1510.07,2063.0,2.0,1341.21,2183.81,2.0,207.63
3.0,111,1726.75,577.06,2.0,1586.95,448.56,2.0,189.89
3.0,112,2112.01,2090.25,2.0,2239.29,2452.27,2.0,383.75
3.0,113,500.24,182.63,2.0,254.97,304.3,2.0,273.79
3.0,114,-113.93,1764.6,2.0,-271.09,2162.42,2.0,427.74
3.0,115,1536.38,1119.29,2.0,1873.34,1163.23,2.0,339.81
3.0,116,1879.26,168.51,2.0,1943.48,281.74,2.0,130.17
3.0,117,2062.99,1090.84,2.0,2097.1,1099.91,2.0,35.29
3.0,118,1487.57,1788.92,2.0,1723.61,1919.02,2.0,269.51
3.0,119,431.44,1459.6,2.0,253.38,2332.25,2.0,890.63
3.0,120,593.19,-33.76,2.0,580.72,-476.26,2.0,442.68
3.0,121,2068.53,668.33,2.0,2097.57,599.72,2.0,74.51
3.0,122,553.28,1804.42,2.0,850.18,1670.09,2.0,325.88
3.0,123,1774.46,1230.65,2.0,2426.93,605.87,2.0,903.36
3.0,124,375.32,2185.84,2.0,381.75,2034.8,2.0,151.17
3.0,125,587.25,1399.32,2.0,638.41,1400.31,2.0,51.17
3.0,126,-224.63,664.29,2.0,-402.56,145.16,2.0,548.77
3.0,127,573.0,2200.63,2.0,305.45,2381.21,2.0,322.78
3.0,128,27.45,409.87,2.0,-263.75,78.49,2.0,441.14
3.0,129,1124.97,1360.3,2.0,972.82,1366.57,2.0,152.28
3.0,130,2151.01,2133.69,2.0,2500.0,2238.35,2.0,364.35
3.0,131,1870.05,-65.69,2.0,1632.77,-460.99,2.0,461.05
3.0,132,728.18,73.19,2.0,711.4,-160.99,2.0,234.78
3.0,133,470.12,1797.02,2.0,164.83,1600.82,2.0,362.9
3.0,135,253.56,803.92,2.0,-30.3,885.33,2.0,295.3
3.0,136,1890.59,975.01,2.0,1860.68,897.03,2.0,83.51
3.0,137,76.17,-28.1,2.0,189.87,-341.73,2.0,333.6
3.0,138,-203.66,1959.82,2.0,-285.85,1439.35,2.0,526.92
3.0,139,1601.88,1967.51,2.0,1905.16,2221.29,2.0,395.46
3.0,140,1321.15,386.82,2.0,1162.45,244.84,2.0,212.95
3.0,141,1860.21,1169.51,2.0,2500.0,1253.94,2.0,645.34
3.0,142,2011.94,1038.05,2.0,1993.1,1026.14,2.0,22.29
3.0,143,2197.72,1313.76,2.0,2028.86,1410.81,2.0,194.76
3.0,144,-190.63,91.38,2.0,-300.65,41.24,2.0,120.9
3.0,145,1927.96,2207.67,2.0,2343.3,1926.85,2.0,501.36
3.0,146,-209.68,1577.69,2.0,-500.0,1953.64,2.0,475.0
3.0,148,828.42,819.63,2.0,1073.0,971.52,2.0,287.9
3.0,149,1210.84,2209.28,2.0,1138.05,2108.04,2.0,124.69
3.0,150,385.0,2099.97,2.0,300.06,2228.73,2.0,154.26
3.0,151,2207.91,520.77,2.0,2433.33,413.51,2.0,249.63
3.0,152,1923.4,1808.01,2.0,1971.33,2106.12,2.0,301.94
3.0,153,1556.96,1654.45,2.0,1392.95,1630.25,2.0,165.79
3.0,154,453.97,2105.73,2.0,642.64,2004.73,2.0,214.0
3.0,155,312.28,686.67,2.0,-50.62,937.34,2.0,441.06
3.0,156,43.07,867.2,2.0,-125.71,445.26,2.0,454.44
3.0,157,1579.78,90.39,2.0,1552.81,24.08,2.0,71.58
3.0,158,1209.35,1420.19,2.0,1305.71,1483.01,2.0,115.03
3.0,159,1793.96,-104.19,2.0,2238.28,-500.0,2.0,595.06
3.0,160,1449.47,2206.94,2.0,1267.85,2049.93,2.0,240.09
3.0,161,36.02,2030.88,2.0,-91.17,1905.34,2.0,178.71
3.0,162,956.21,2172.62,2.0,862.35,2500.0,2.0,340.57
3.0,163,1654.53,242.57,2.0,1477.2,-97.51,2.0,383.54
3.0,164,267.73,566.35,2.0,220.69,609.93,2.0,64.12
3.0,165,1240.01,-3.88,2.0,1168.93,-479.02,2.0,480.42
3.0,166,2089.02,1255.75,2.0,2401.47,1341.03,2.0,323.88
3.0,167,1007.07,867.92,2.0,932.54,756.5,2.0,134.05
3.0,168,1038.02,961.45,2.0,830.56,750.33,2.0,295.99
3.0,169,1199.6,716.42,2.0,1396.0,701.17,2.0,196.99
3.0,170,383.41,1502.31,2.0,202.14,1677.6,2.0,252.17
3.0,171,2071.66,-32.18,2.0,2351.66,-293.4,2.0,382.93
3.0,173,1618.34,335.95,2.0,1560.09,-124.85,2.0,464.48
3.0,174,992.33,8.69,2.0,1121.55,-204.75,2.0,249.51
3.0,175,923.59,949.27,2.0,1123.64,767.99,2.0,269.97
3.0,176,2196.96,991.89,2.0,2467.34,1168.35,2.0,322.87
3.0,177,-139.51,1167.02,2.0,-420.89,887.63,2.0,396.53
3.0,178,1060.68,1630.93,2.0,775.61,1585.46,2.0,288.68
3.0,179,2143.47,446.15,2.0,1786.19,37.88,2.0,542.53
3.0,180,1010.59,1861.86,2.0,909.31,2038.13,2.0,203.29
3.0,181,158.12,1967.84,2.0,205.27,2199.61,2.0,236.51
3.0,182,111.83,1693.67,2.0,65.18,1586.21,2.0,117.15
3.0,183,295.16,1444.15,2.0,370.95,1662.32,2.0,230.96
3.0,184,1075.83,182.44,2.0,365.9,283.45,2.0,717.07
3.0,185,1277.12,1036.0,2.0,1423.02,878.58,2.0,214.63
3.0,186,807.6,1245.22,2.0,725.93,1843.77,2.0,604.09
3.0,187,1452.4,2140.51,2.0,1204.42,2324.42,2.0,308.73
3.0,188,1613.45,33.69,2.0,1634.72,64.18,2.0,37.18
3.0,189,-145.24,-166.14,2.0,-80.47,-36.8,2.0,144.66
3.0,190,374.21,51.93,2.0,406.9,-156.12,2.0,210.6
3.0,191,1883.91,2113.35,2.0,1639.64,2161.44,2.0,248.96
3.0,192,945.06,1271.63,2.0,881.79,1030.83,2.0,248.97
3.0,193,-130.08,464.32,2.0,-223.58,407.18,2.0,109.58
3.0,194,1251.76,372.76,2.0,1449.76,279.76,2.0,218.75
3.0,195,1246.48,-62.21,2.0,1201.9,-230.62,2.0,174.21
3.0,196,2105.78,2057.54,2.0,2500.0,2156.81,2.0,406.52
3.0,197,1048.98,697.38,2.0,585.14,-179.28,2.0,991.81
3.0,198,1127.69,1189.23,2.0,1360.91,1320.42,2.0,267.59
3.0,199,476.63,475.36,2.0,591.17,275.97,2.0,229.94
3.0,200,1843.47,2095.21,2.0,1586.84,2201.44,2.0,277.75
16.0,1,-123.03,1657.11,2.0,-294.43,1334.84,2.0,365.02
16.0,2,1365.92,774.4,2.0,1375.61,422.03,2.0,352.51
16.0,3,1558.71,1700.83,2.0,1935.65,1794.89,2.0,388.5
16.0,4,1252.78,414.85,2.0,1035.13,266.46,2.0,263.42
16.0,5,146.96,686.58,2.0,291.13,0.83,2.0,700.74
16.0,6,2096.07,798.22,2.0,2145.18,1033.72,2.0,240.57
16.0,7,1861.73,1788.84,2.0,1838.98,2037.53,2.0,249.73
16.0,8,1474.36,678.24,2.0,1303.19,719.23,2.0,176.01
16.0,9,444.97,804.01,2.0,449.95,1076.96,2.0,273.0
16.0,10,833.45,2031.9,2.0,1116.12,2083.11,2.0,287.27
16.0,11,1791.19,1040.06,2.0,1042.17,1716.35,2.0,1009.16
16.0,12,15.71,145.62,2.0,-146.65,437.92,2.0,334.37
16.0,13,852.88,302.67,2.0,1027.98,-239.82,2.0,570.05
16.0,14,35.38,1206.84,2.0,-500.0,898.84,2.0,617.66
16.0,15,1911.5,1356.55,2.0,2032.42,1073.64,2.0,307.66
16.0,16,873.36,1283.11,2.0,839.83,1168.33,2.0,119.58
16.0,17,-137.68,463.42,2.0,112.36,845.73,2.0,456.81
16.0,18,51.21,1796.96,2.0,28.82,1887.47,2.0,93.23
16.0,19,320.73,1150.71,2.0,280.65,1261.41,2.0,117.73
16.0,20,1296.86,451.6,2.0,1284.12,509.12,2.0,58.92
16.0,21,1229.02,66.46,2.0,1221.2,45.86,2.0,22.03
16.0,22,-107.08,874.3,2.0,-306.49,1339.93,2.0,506.54
16.0,23,1353.69,-194.81,2.0,1307.78,-57.01,2.0,145.25
16.0,24,196.35,1210.27,2.0,28.21,1272.07,2.0,179.14
16.0,25,2041.69,1707.55,2.0,2135.94,2055.66,2.0,360.64
16.0,26,427.43,2048.55,2.0,197.45,2289.71,2.0,333.24
16.0,27,107.58,-37.63,2.0,-68.41,-380.78,2.0,385.65
16.0,29,1971.1,1706.56,2.0,2246.52,1693.01,2.0,275.75
16.0,30,1457.97,17.45,2.0,1357.1,-255.06,2.0,290.58
16.0,31,-168.73,362.08,2.0,-151.23,748.93,2.0,387.24
16.0,32,1963.57,2043.72,2.0,2466.51,1929.62,2.0,515.72
16.0,34,839.42,1365.73,2.0,851.37,1482.48,2.0,117.36
16.0,35,1666.21,1304.23,2.0,1833.28,1451.06,2.0,222.42
16.0,36,234.96,2014.16,2.0,463.67,2049.98,2.0,231.51
16.0,37,629.47,439.33,2.0,258.34,359.9,2.0,379.53
16.0,38,711.81,153.26,2.0,112.49,199.4,2.0,601.09
16.0,39,1801.17,1617.53,2.0,1732.77,1748.69,2.0,147.92
16.0,40,482.01,520.76,2.0,591.58,327.71,2.0,221.99
16.0,41,812.28,44.9,2.0,1007.07,-358.86,2.0,448.3
16.0,43,1910.07,924.54,2.0,1977.68,798.0,2.0,143.47
16.0,44,462.2,1143.24,2.0,-105.47,959.27,2.0,596.74
16.0,45,1498.54,200.16,2.0,1477.93,268.35,2.0,71.24
16.0,46,2114.33,1842.99,2.0,2500.0,1716.41,2.0,405.91
16.0,47,239.27,7.62,2.0,409.46,-220.24,2.0,284.4
16.0,49,1895.41,1577.62,2.0,2069.73,1686.33,2.0,205.44
16.0,50,579.56,1.49,2.0,570.02,-185.7,2.0,187.44
16.0,51,1715.29,209.04,2.0,1718.86,42.97,2.0,166.11
16.0,53,793.03,75.94,2.0,534.03,158.0,2.0,271.69
16.0,54,978.59,357.07,2.0,1034.68,252.51,2.0,118.66
16.0,55,388.05,1327.58,2.0,433.53,1203.36,2.0,132.28
16.0,56,2094.81,187.62,2.0,2500.0,-371.71,2.0,690.67
16.0,57,1167.65,188.81,2.0,1103.53,235.61,2.0,79.38
16.0,58,440.13,1901.95,2.0,506.35,1769.28,2.0,148.28
16.0,59,814.19,-221.93,2.0,1095.5,-301.4,2.0,292.32
16.0,60,1347.29,500.59,2.0,1317.53,267.09,2.0,235.39
16.0,61,-40.07,612.62,2.0,-224.67,204.35,2.0,448.06
16.0,62,721.03,1410.92,2.0,667.28,1298.98,2.0,124.17
16.0,63,1126.44,1794.8,2.0,944.93,2228.17,2.0,469.85
16.0,64,590.23,-92.94,2.0,293.71,-138.49,2.0,299.99
16.0,65,1811.8,2014.78,2.0,2051.08,2312.2,2.0,381.73
16.0,66,764.95,798.8,2.0,617.36,545.49,2.0,293.18
16.0,67,1407.67,1507.89,2.0,1171.55,1596.18,2.0,252.09
16.0,68,453.99,829.64,2.0,650.4,754.14,2.0,210.42
16.0,69,946.84,1614.6,2.0,1000.22,1238.89,2.0,379.48
16.0,70,1738.42,1830.1,2.0,2019.95,1681.4,2.0,318.39
16.0,72,31.76,469.62,2.0,19.19,-93.75,2.0,563.5
16.0,73,405.01,1588.72,2.0,464.31,1588.2,2.0,59.31
16.0,74,848.09,422.39,2.0,829.12,-180.66,2.0,603.35
16.0,75,1814.38,2209.15,2.0,1653.61,2462.09,2.0,299.71
16.0,76,619.71,1897.21,2.0,120.93,1687.39,2.0,541.11
16.0,77,1600.58,176.67,2.0,1236.46,-217.74,2.0,536.78
16.0,78,1396.49,1845.75,2.0,1625.48,1938.17,2.0,246.94
16.0,79,-219.55,404.66,2.0,-500.0,171.28,2.0,364.86
16.0,80,2089.18,309.14,2.0,2500.0,175.84,2.0,431.9
16.0,81,921.29,1123.88,2.0,557.69,1008.07,2.0,381.6
16.0,82,1096.26,1425.17,2.0,849.04,1919.32,2.0,552.54
16.0,83,1944.74,1609.37,2.0,1886.58,1882.62,2.0,279.38
16.0,84,1095.15,1509.41,2.0,512.23,1794.61,2.0,648.95
16.0,85,994.3,1956.52,2.0,1065.51,1807.43,2.0,165.23
16.0,86,1985.38,-10.85,2.0,1973.66,-166.99,2.0,156.57
16.0,88,1008.9,1858.97,2.0,1263.72,1629.12,2.0,343.17
16.0,89,46.93,494.2,2.0,-76.63,335.71,2.0,200.96
16.0,90,1550.14,1605.59,2.0,1379.02,1574.66,2.0,173.89
16.0,91,565.62,489.94,2.0,535.36,430.76,2.0,66.46
16.0,92,-7.22,1556.43,2.0,72.73,1516.63,2.0,89.3
16.0,93,1520.45,986.23,2.0,1383.91,1091.45,2.0,172.38
16.0,94,735.21,1425.25,2.0,552.41,1586.47,2.0,243.73
16.0,95,754.6,1785.67,2.0,639.46,2139.22,2.0,371.83
16.0,96,641.04,1570.27,2.0,630.87,1823.54,2.0,253.48
16.0,97,131.77,682.68,2.0,233.6,187.09,2.0,505.95
16.0,98,436.88,2042.14,2.0,700.66,2126.81,2.0,277.04
16.0,99,776.38,936.02,2.0,475.2,770.97,2.0,343.44
16.0,100,816.09,508.11,2.0,805.6,252.74,2.0,255.58
16.0,101,452.92,1209.96,2.0,514.2,1154.78,2.0,82.46
16.0,102,41.34,960.04,2.0,-173.38,869.2,2.0,233.14
16.0,103,1621.55,1613.87,2.0,1526.73,1755.46,2.0,170.41
16.0,104,1824.81,894.77,2.0,1822.01,917.22,2.0,22.63
16.0,105,638.1,1237.42,2.0,256.75,1211.23,2.0,382.25
16.0,106,1147.46,2120.23,2.0,993.95,2286.22,2.0,226.09
16.0,108,1815.18,156.68,2.0,1635.89,169.42,2.0,179.74
16.0,109,1611.35,-49.85,2.0,1210.42,-85.27,2.0,402.49
16.0,110,1527.6,2028.77,2.0,1090.34,2216.59,2.0,475.89
16.0,111,1616.14,625.7,2.0,1884.99,428.87,2.0,333.2
16.0,112,1971.14,1990.9,2.0,2132.54,1646.09,2.0,380.72
16.0,113,566.76,177.33,2.0,649.82,60.38,2.0,143.44
16.0,114,-64.41,1706.14,2.0,-500.0,2281.7,2.0,721.81
16.0,115,1455.99,1056.25,2.0,2053.66,698.06,2.0,696.79
16.0,116,1873.27,195.33,2.0,1531.71,-434.47,2.0,716.46
16.0,117,1957.61,1124.47,2.0,2342.11,1479.7,2.0,523.48
16.0,118,1416.08,1727.39,2.0,1247.63,1561.16,2.0,236.66
16.0,119,424.35,1400.46,2.0,326.74,1243.61,2.0,184.74
16.0,120,689.17,108.2,2.0,305.65,-213.12,2.0,500.34
16.0,121,2044.9,657.03,2.0,1955.4,678.82,2.0,92.11
16.0,122,549.41,1777.9,2.0,718.61,2213.96,2.0,467.73
16.0,123,1765.87,1254.04,2.0,1788.48,1137.36,2.0,118.86
16.0,124,405.75,2146.62,2.0,483.26,2363.02,2.0,229.86
16.0,125,620.13,1426.66,2.0,271.41,1311.03,2.0,367.39
16.0,126,-223.0,697.79,2.0,-402.62,350.01,2.0,391.42
16.0,127,492.37,2037.79,2.0,480.89,1830.38,2.0,207.73
16.0,128,143.73,395.06,2.0,87.93,400.37,2.0,56.06
16.0,129,1015.69,1298.75,2.0,1362.78,1323.15,2.0,347.94
16.0,130,2116.7,2113.88,2.0,2500.0,1406.59,2.0,804.47
16.0,131,1905.45,97.82,2.0,1333.86,-382.69,2.0,746.73
16.0,132,813.53,78.45,2.0,630.54,113.79,2.0,186.37
16.0,133,583.96,1765.16,2.0,859.0,2158.61,2.0,480.05
16.0,134,181.63,432.32,2.0,176.53,409.79,2.0,23.1
16.0,135,366.12,931.1,2.0,320.12,957.84,2.0,53.21
16.0,136,1739.69,1091.76,2.0,2115.84,1140.8,2.0,379.34
16.0,137,192.06,118.58,2.0,214.66,-32.28,2.0,152.55
16.0,138,-181.16,1917.0,2.0,-500.0,1687.73,2.0,392.72
16.0,139,1585.56,1870.11,2.0,1663.88,2307.5,2.0,444.35
16.0,140,1320.19,455.16,2.0,1367.1,311.81,2.0,150.84
16.0,141,1779.19,1083.0,2.0,1698.68,888.32,2.0,210.66
16.0,142,1912.49,1062.7,2.0,1774.52,1131.2,2.0,154.04
16.0,143,2151.52,1329.94,2.0,1907.51,1634.69,2.0,390.4
16.0,144,-91.2,152.97,2.0,-449.63,279.15,2.0,379.99
16.0,145,1804.65,2068.58,2.0,1874.7,2500.0,2.0,437.07
16.0,146,-179.13,1577.36,2.0,-310.73,1604.53,2.0,134.38
16.0,148,798.94,860.57,2.0,940.5,727.58,2.0,194.23
16.0,149,1150.35,2076.58,2.0,1021.31,2360.2,2.0,311.59
16.0,150,410.89,2049.08,2.0,79.04,2215.5,2.0,371.24
16.0,151,2207.41,626.53,2.0,2500.0,662.92,2.0,294.85
16.0,152,1862.98,1761.81,2.0,2035.29,2381.18,2.0,642.9
16.0,153,1527.35,1576.81,2.0,1765.97,1812.49,2.0,335.39
16.0,154,496.0,2030.77,2.0,367.83,2129.76,2.0,161.95
16.0,155,386.37,745.69,2.0,490.44,605.79,2.0,174.36
16.0,156,195.1,800.28,2.0,-305.34,465.24,2.0,602.24
16.0,157,1448.23,71.05,2.0,1505.6,-99.39,2.0,179.83
16.0,158,1099.9,1371.06,2.0,729.25,1488.09,2.0,388.69
16.0,159,1773.5,-66.66,2.0,1927.57,-105.32,2.0,158.84
16.0,160,1401.05,2140.79,2.0,1268.11,2354.67,2.0,251.83
16.0,161,115.57,1923.24,2.0,215.4,2136.54,2.0,235.5
16.0,162,908.15,2024.55,2.0,1181.26,1791.97,2.0,358.72
16.0,163,1538.71,285.25,2.0,1161.52,-265.31,2.0,667.38
16.0,165,1141.05,126.43,2.0,1007.69,-221.46,2.0,372.57
16.0,166,2086.78,1212.06,2.0,2048.04,1276.4,2.0,75.1
16.0,167,891.75,1014.43,2.0,669.27,998.8,2.0,223.03
16.0,168,1133.44,793.82,2.0,689.83,451.19,2.0,560.53
16.0,169,1088.55,857.32,2.0,1150.68,919.69,2.0,88.03
16.0,170,372.18,1628.16,2.0,373.3,1587.08,2.0,41.09
16.0,171,2035.69,-6.2,2.0,2258.26,-20.31,2.0,223.01
16.0,173,1465.06,360.83,2.0,1681.24,299.64,2.0,224.67
16.0,174,950.32,94.78,2.0,849.58,-71.44,2.0,194.36
16.0,175,1043.04,820.64,2.0,1128.85,525.56,2.0,307.3
16.0,176,2123.44,933.65,2.0,2166.17,637.48,2.0,299.24
16.0,177,47.11,1115.23,2.0,-121.48,1097.38,2.0,169.53
16.0,178,1097.57,1647.83,2.0,838.8,2048.19,2.0,476.71
16.0,179,2033.08,414.55,2.0,1712.62,118.57,2.0,436.24
16.0,180,1058.35,1742.85,2.0,1180.35,1768.9,2.0,124.76
16.0,181,263.28,1886.71,2.0,43.82,1839.99,2.0,224.38
16.0,182,136.42,1586.99,2.0,-256.13,1385.01,2.0,441.47
16.0,183,369.94,1354.01,2.0,237.58,1328.64,2.0,134.78
16.0,184,1097.11,189.52,2.0,1288.0,-233.92,2.0,464.48
16.0,185,1115.59,996.68,2.0,1571.39,767.07,2.0,510.37
16.0,186,847.05,1148.81,2.0,905.21,978.54,2.0,179.93
16.0,187,1448.51,2126.18,2.0,2015.29,2500.0,2.0,678.95
16.0,188,1665.44,125.63,2.0,1547.58,-260.42,2.0,403.64
16.0,189,5.29,-157.78,2.0,-57.12,-500.0,2.0,347.86
16.0,190,468.26,84.37,2.0,18.69,228.91,2.0,472.24
16.0,191,1787.09,2026.47,2.0,1666.69,2339.77,2.0,335.64
16.0,192,970.7,1345.75,2.0,767.92,1264.13,2.0,218.59
16.0,193,-139.61,638.49,2.0,-313.76,1123.0,2.0,514.86
16.0,194,1207.62,430.72,2.0,1181.4,-144.58,2.0,575.89
16.0,195,1265.05,-33.11,2.0,877.71,-500.0,2.0,606.64
16.0,196,2065.88,2037.83,2.0,1961.16,2500.0,2.0,473.88
16.0,197,1038.51,739.65,2.0,828.95,761.18,2.0,210.67
16.0,198,999.63,1172.2,2.0,1145.83,1289.88,2.0,187.67
16.0,199,546.06,519.29,2.0,155.2,-160.51,2.0,784.16
16.0,200,1778.76,1981.73,2.0,1777.64,2377.79,2.0,396.06
5.0,1,-173.98,1633.19,2.0,-183.17,1401.74,2.0,231.63
5.0,2,1441.18,690.11,2.0,1652.17,954.96,2.0,338.61
5.0,3,1636.66,1790.25,2.0,1665.52,2115.32,2.0,326.35
5.0,4,1385.17,458.72,2.0,1440.27,548.99,2.0,105.76
5.0,5,85.0,539.21,2.0,108.41,530.13,2.0,25.11
5.0,6,2138.3,772.12,2.0,2396.09,869.8,2.0,275.68
