time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,53,805.7,18.76,2.0,863.25,0.03,2.0,60.53
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-83.79,1112.86,2.0,354.48
1.0,56,2185.18,116.11,2.0,1870.44,-167.66,2.0,423.77
1.0,58,387.09,2085.88,2.0,429.55,2123.76,2.0,56.9
1.0,60,1460.72,532.82,2.0,1466.24,483.21,2.0,49.92
1.0,62,666.53,1522.24,2.0,574.62,1317.29,2.0,224.61
1.0,63,1186.92,1960.37,2.0,1162.55,1905.2,2.0,60.32
1.0,65,1901.34,2190.16,2.0,2153.29,1981.54,2.0,327.12
1.0,66,939.3,790.95,2.0,912.82,919.46,2.0,131.21
1.0,68,329.59,896.17,2.0,437.37,987.61,2.0,141.34
1.0,69,1070.1,1736.29,2.0,1033.49,1581.88,2.0,158.7
1.0,70,1812.69,2024.22,2.0,1922.31,2189.28,2.0,198.15
1.0,71,486.1,710.63,2.0,260.07,260.08,2.0,504.07
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1875.99,1656.41,2.0,572.07
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1533.6,-116.07,2.0,112.77
1.0,78,1456.79,1930.51,2.0,1452.16,1942.39,2.0,12.75
1.0,80,2111.31,402.37,2.0,2067.31,463.7,2.0,75.49
1.0,81,1057.99,1273.98,2.0,1137.04,1709.57,2.0,442.71
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
1.0,83,2008.24,1614.59,2.0,1968.71,1565.68,2.0,62.88
1.0,85,1116.07,2072.0,2.0,1021.58,2059.28,2.0,95.34
1.0,86,2041.48,-62.27,2.0,1998.68,74.31,2.0,143.13
1.0,88,957.44,2065.61,2.0,1012.51,2111.11,2.0,71.43
1.0,90,1744.02,1698.11,2.0,1268.61,1343.05,2.0,593.36
1.0,91,556.64,473.36,2.0,525.25,511.88,2.0,49.7
1.0,92,-48.84,1574.0,2.0,-42.56,1496.79,2.0,77.47
1.0,93,1631.88,1019.92,2.0,1537.48,922.25,2.0,135.83
1.0,94,594.79,1481.75,2.0,682.93,1565.31,2.0,121.45
1.0,95,660.81,1801.87,2.0,372.54,1669.46,2.0,317.22
1.0,96,688.16,1499.78,2.0,428.35,1249.69,2.0,360.62
1.0,98,215.39,2003.38,2.0,409.15,1635.66,2.0,415.65
1.0,100,835.92,284.91,2.0,860.24,384.88,2.0,102.88
1.0,101,535.11,1098.03,2.0,619.73,1045.48,2.0,99.61
1.0,102,-84.81,961.27,2.0,-107.88,1010.37,2.0,54.24
1.0,103,1756.12,1689.55,2.0,1501.47,1787.43,2.0,272.82
