time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,35,1703.23,1414.12,2.0,1285.47,1231.69,2.0,455.86
1.0,36,39.18,2005.9,2.0,-22.08,1999.04,2.0,61.65
1.0,38,912.27,204.59,2.0,1060.46,180.75,2.0,150.1
1.0,39,1858.06,1552.38,2.0,1922.69,1559.48,2.0,65.02
1.0,41,766.4,-15.95,2.0,832.84,-32.94,2.0,68.58
1.0,42,-31.37,194.83,2.0,83.59,-200.85,2.0,412.04
1.0,43,1976.93,956.03,2.0,1961.29,969.32,2.0,20.53
1.0,44,301.49,1170.25,2.0,328.96,1042.38,2.0,130.79
1.0,45,1529.99,139.05,2.0,1580.53,-101.41,2.0,245.72
1.0,46,2173.16,1868.2,2.0,2167.7,2052.31,2.0,184.19
1.0,47,217.79,-41.15,2.0,135.34,0.41,2.0,92.33
1.0,48,698.48,796.42,2.0,775.52,775.52,2.0,79.82
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.5,4.31,2.0,76.61
1.0,51,1752.16,366.64,2.0,1991.96,351.98,2.0,240.25
1.0,53,805.7,18.76,2.0,881.05,50.68,2.0,81.83
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-82.48,1113.82,2.0,352.86
1.0,56,2185.18,116.11,2.0,1872.75,-169.42,2.0,423.24
1.0,58,387.09,2085.88,2.0,431.74,2124.98,2.0,59.35
1.0,60,1460.72,532.82,2.0,1466.26,483.17,2.0,49.95
1.0,61,-116.79,609.16,2.0,128.67,479.8,2.0,277.46
1.0,62,666.53,1522.24,2.0,631.86,1353.15,2.0,172.61
1.0,63,1186.92,1960.37,2.0,1164.05,1907.82,2.0,57.31
1.0,64,584.74,-110.93,2.0,492.09,-95.7,2.0,93.89
1.0,65,1901.34,2190.16,2.0,2153.54,1983.71,2.0,325.93
1.0,66,939.3,790.95,2.0,912.83,919.46,2.0,131.2
1.0,67,1405.5,1708.95,2.0,1230.4,1495.72,2.0,275.92
1.0,68,329.59,896.17,2.0,437.4,987.46,2.0,141.27
1.0,69,1070.1,1736.29,2.0,1033.68,1581.8,2.0,158.73
1.0,70,1812.69,2024.22,2.0,1925.15,2190.42,2.0,200.68
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,911.75,398.16,2.0,81.29
1.0,75,1893.59,2228.22,2.0,1881.73,1660.79,2.0,567.55
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1539.18,-114.31,2.0,107.49
1.0,78,1456.79,1930.51,2.0,1452.11,1942.44,2.0,12.81
1.0,79,-229.86,515.72,2.0,109.24,1055.61,2.0,637.54
1.0,80,2111.31,402.37,2.0,2068.03,465.08,2.0,76.2
1.0,81,1057.99,1273.98,2.0,1137.07,1709.57,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.45,1288.69,2.0,123.81
1.0,83,2008.24,1614.59,2.0,1977.36,1569.14,2.0,54.95
1.0,85,1116.07,2072.0,2.0,1021.69,2059.24,2.0,95.24
1.0,86,2041.48,-62.27,2.0,2008.86,73.79,2.0,139.92
1.0,88,957.44,2065.61,2.0,1016.22,2110.63,2.0,74.04
1.0,89,-116.79,340.15,2.0,-0.01,218.17,2.0,168.87
1.0,90,1744.02,1698.11,2.0,1694.15,1700.92,2.0,49.96
1.0,91,556.64,473.36,2.0,525.29,511.8,2.0,49.61
1.0,92,-48.84,1574.0,2.0,-42.58,1497.08,2.0,77.17
1.0,93,1631.88,1019.92,2.0,1539.72,923.37,2.0,133.47
1.0,94,594.79,1481.75,2.0,681.95,1567.98,2.0,122.61
