time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,56,2185.18,116.11,2.0,1899.55,-186.56,2.0,416.16
1.0,57,1224.61,231.63,2.0,1498.93,600.89,2.0,460.01
1.0,58,387.09,2085.88,2.0,448.3,2132.69,2.0,77.06
1.0,59,774.33,-238.92,2.0,332.85,129.01,2.0,574.7
1.0,60,1460.72,532.82,2.0,1466.71,482.29,2.0,50.88
1.0,61,-116.79,609.16,2.0,259.42,740.55,2.0,398.5
1.0,62,666.53,1522.24,2.0,649.72,1628.59,2.0,107.67
1.0,63,1186.92,1960.37,2.0,1175.05,1930.96,2.0,31.72
1.0,64,584.74,-110.93,2.0,495.52,-95.92,2.0,90.47
1.0,65,1901.34,2190.16,2.0,2154.33,2004.72,2.0,313.68
1.0,66,939.3,790.95,2.0,912.19,920.15,2.0,132.01
1.0,67,1405.5,1708.95,2.0,1309.02,1681.13,2.0,100.41
1.0,68,329.59,896.17,2.0,436.69,991.79,2.0,143.57
1.0,69,1070.1,1736.29,2.0,1036.18,1580.72,2.0,159.22
1.0,70,1812.69,2024.22,2.0,1956.68,2199.97,2.0,227.21
1.0,71,486.1,710.63,2.0,606.8,606.9,2.0,159.15
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1894.76,1669.61,2.0,558.61
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1580.46,-90.15,2.0,62.06
1.0,78,1456.79,1930.51,2.0,1451.22,1943.19,2.0,13.85
1.0,79,-229.86,515.72,2.0,109.09,1078.22,2.0,656.72
1.0,80,2111.31,402.37,2.0,2069.33,467.73,2.0,77.68
1.0,81,1057.99,1273.98,2.0,1137.02,1709.59,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
