time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,6,2153.655,762.622,2.000,18,001-01-0000018,N,-97.936,-24.778,-35.503,18
1.000,6,2153.655,762.622,2.000,19,001-01-0000019,N,-84.451,-4.888,-16.373,13
1.000,6,2153.655,762.622,2.000,20,001-01-0000020,N,-90.761,-11.979,-26.206,10
1.000,6,2153.655,762.622,2.000,21,001-01-0000021,N,-83.135,-1.539,-14.859,32
1.000,6,2153.655,762.622,2.000,22,001-01-0000022,N,-105.886,-29.247,-40.000,26
1.000,6,2153.655,762.622,2.000,23,001-01-0000023,N,-95.857,-16.762,-26.302,22
1.000,6,2153.655,762.622,2.000,24,001-01-0000024,N,-90.818,-10.711,-26.723,18
1.000,6,2153.655,762.622,2.000,25,001-01-0000025,N,-72.228,6.587,-12.702,16
1.000,7,1875.028,1819.112,2.000,1,001-01-0000001,N,-90.033,-21.039,-36.585,33
1.000,7,1875.028,1819.112,2.000,2,001-01-0000002,N,-90.396,-25.796,-33.943,29
1.000,7,1875.028,1819.112,2.000,3,001-01-0000003,N,-83.874,-17.419,-32.437,26
1.000,7,1875.028,1819.112,2.000,4,001-01-0000004,N,-93.364,-24.556,-40.000,24
1.000,7,1875.028,1819.112,2.000,5,001-01-0000005,N,-90.886,-21.749,-30.052,23
1.000,7,1875.028,1819.112,2.000,6,001-01-0000006,N,-99.500,-31.366,-40.000,29
1.000,7,1875.028,1819.112,2.000,7,001-01-0000007,N,-101.814,-32.559,-40.000,24
1.000,7,1875.028,1819.112,2.000,8,001-01-0000008,N,-94.420,-25.481,-38.560,20
1.000,7,1875.028,1819.112,2.000,9,001-01-0000009,N,-101.814,-32.993,-40.000,18
1.000,7,1875.028,1819.112,2.000,10,001-01-0000010,N,-79.381,-10.105,-19.662,17
1.000,7,1875.028,1819.112,2.000,11,001-01-0000011,N,-111.191,-40.000,-40.000,26
1.000,7,1875.028,1819.112,2.000,12,001-01-0000012,N,-73.525,-2.899,-17.139,20
1.000,7,1875.028,1819.112,2.000,13,001-01-0000013,N,-99.174,-30.999,-40.000,15
1.000,7,1875.028,1819.112,2.000,14,001-01-0000014,N,-68.402,-1.253,-13.971,12
1.000,7,1875.028,1819.112,2.000,15,001-01-0000015,N,-86.300,-18.951,-29.656,11
1.000,7,1875.028,1819.112,2.000,16,001-01-0000016,N,-88.111,-16.840,-32.527,24
1.000,7,1875.028,1819.112,2.000,17,001-01-0000017,N,-93.751,-24.708,-40.000,18
1.000,7,1875.028,1819.112,2.000,18,001-01-0000018,N,-67.555,-0.068,-15.979,12
1.000,7,1875.028,1819.112,2.000,19,001-01-0000019,N,-70.200,-5.662,-16.330,6
1.000,7,1875.028,1819.112,2.000,20,001-01-0000020,S,-56.060,12.235,11.709,4
1.000,7,1875.028,1819.112,2.000,21,001-01-0000021,N,-91.834,-19.816,-35.254,24
1.000,7,1875.028,1819.112,2.000,22,001-01-0000022,N,-84.619,-11.559,-25.530,18
1.000,7,1875.028,1819.112,2.000,23,001-01-0000023,N,-75.338,-10.462,-17.184,11
1.000,7,1875.028,1819.112,2.000,24,001-01-0000024,N,-72.047,-1.733,-17.918,5
1.000,7,1875.028,1819.112,2.000,25,001-01-0000025,N,-67.696,-1.635,-10.762,3
1.000,8,1424.182,553.631,2.000,26,001-01-0000001,N,-69.681,-15.793,-22.577,14
1.000,8,1424.182,553.631,2.000,2,001-01-0000002,N,-83.492,-22.010,-40.000,14
1.000,8,1424.182,553.631,2.000,3,001-01-0000003,N,-81.162,-26.615,-37.104,9
1.000,8,1424.182,553.631,2.000,4,001-01-0000004,N,-82.681,-26.499,-38.530,7
1.000,8,1424.182,553.631,2.000,5,001-01-0000005,N,-68.928,-11.724,-28.619,10
1.000,8,1424.182,553.631,2.000,6,001-01-0000006,N,-88.218,-28.294,-40.000,18
1.000,8,1424.182,553.631,2.000,7,001-01-0000007,N,-79.453,-23.225,-31.569,12
1.000,8,1424.182,553.631,2.000,8,001-01-0000008,N,-60.986,-4.655,-21.268,5
1.000,8,1424.182,553.631,2.000,9,001-01-0000009,S,-43.848,13.866,10.382,1
1.000,8,1424.182,553.631,2.000,10,001-01-0000010,N,-69.559,-11.147,-24.091,7
1.000,8,1424.182,553.631,2.000,11,001-01-0000011,N,-82.114,-23.734,-37.319,19
1.000,8,1424.182,553.631,2.000,12,001-01-0000012,N,-77.994,-21.794,-36.667,13
1.000,8,1424.182,553.631,2.000,13,001-01-0000013,N,-71.906,-13.073,-27.801,8
1.000,8,1424.182,553.631,2.000,14,001-01-0000014,N,-54.917,4.071,-16.355,6
1.000,8,1424.182,553.631,2.000,15,001-01-0000015,N,-67.001,-10.655,-17.893,9
1.000,8,1424.182,553.631,2.000,16,001-01-0000016,N,-91.548,-33.095,-40.000,22
1.000,8,1424.182,553.631,2.000,17,001-01-0000017,N,-93.948,-35.184,-40.000,17
1.000,8,1424.182,553.631,2.000,18,001-01-0000018,N,-77.590,-16.246,-38.958,13
1.000,8,1424.182,553.631,2.000,19,001-01-0000019,N,-79.530,-24.603,-40.000,12
1.000,8,1424.182,553.631,2.000,20,001-01-0000020,N,-70.103,-14.250,-26.561,14
1.000,8,1424.182,553.631,2.000,21,001-01-0000021,N,-85.762,-27.930,-40.000,26
1.000,8,1424.182,553.631,2.000,22,001-01-0000022,N,-84.810,-31.197,-40.000,22
1.000,8,1424.182,553.631,2.000,23,001-01-0000023,N,-88.698,-29.519,-40.000,19
1.000,8,1424.182,553.631,2.000,24,001-01-0000024,N,-95.157,-34.397,-40.000,19
1.000,8,1424.182,553.631,2.000,25,001-01-0000025,N,-90.913,-31.909,-40.000,20
1.000,9,562.911,645.512,2.000,26,001-01-0000001,N,-67.005,-7.186,-27.274,5
1.000,9,562.911,645.512,2.000,2,001-01-0000002,N,-71.937,-14.284,-29.038,8
1.000,9,562.911,645.512,2.000,3,001-01-0000003,N,-72.771,-13.294,-23.860,10
1.000,9,562.911,645.512,2.000,4,001-01-0000004,N,-91.486,-30.885,-40.000,15
1.000,9,562.911,645.512,2.000,5,001-01-0000005,N,-76.387,-19.456,-32.723,20
1.000,9,562.911,645.512,2.000,6,001-01-0000006,N,-73.568,-16.036,-30.762,7
1.000,9,562.911,645.512,2.000,7,001-01-0000007,N,-51.498,5.888,-7.676,2
1.000,9,562.911,645.512,2.000,8,001-01-0000008,N,-77.043,-19.799,-29.973,6
1.000,9,562.911,645.512,2.000,9,001-01-0000009,N,-87.474,-31.392,-40.000,12
1.000,9,562.911,645.512,2.000,10,001-01-0000010,N,-105.679,-40.000,-40.000,18
1.000,9,562.911,645.512,2.000,11,001-01-0000011,N,-75.012,-18.414,-28.815,9
1.000,9,562.911,645.512,2.000,12,001-01-0000012,S,-45.406,13.736,8.952,5
1.000,9,562.911,645.512,2.000,13,001-01-0000013,N,-80.875,-23.104,-39.505,7
1.000,9,562.911,645.512,2.000,14,001-01-0000014,N,-58.326,-3.246,-22.296,13
1.000,9,562.911,645.512,2.000,15,001-01-0000015,N,-77.192,-18.678,-30.652,19
1.000,9,562.911,645.512,2.000,16,001-01-0000016,N,-86.268,-27.134,-40.000,13
1.000,9,562.911,645.512,2.000,17,001-01-0000017,N,-79.364,-19.096,-37.246,11
1.000,9,562.911,645.512,2.000,18,001-01-0000018,N,-82.515,-26.138,-40.000,12
1.000,9,562.911,645.512,2.000,19,001-01-0000019,N,-72.333,-13.985,-32.569,16
1.000,9,562.911,645.512,2.000,20,001-01-0000020,N,-86.358,-28.242,-40.000,21
1.000,9,562.911,645.512,2.000,21,001-01-0000021,N,-78.902,-18.496,-34.161,19
1.000,9,562.911,645.512,2.000,22,001-01-0000022,N,-84.209,-28.698,-39.551,17
1.000,9,562.911,645.512,2.000,23,001-01-0000023,N,-88.761,-32.691,-40.000,18
1.000,9,562.911,645.512,2.000,24,001-01-0000024,N,-87.638,-32.173,-40.000,21
1.000,9,562.911,645.512,2.000,25,001-01-0000025,N,-96.468,-39.412,-40.000,25
1.000,10,747.944,2211.363,2.000,1,001-01-0000001,N,-77.892,-12.207,-19.716,30
1.000,10,747.944,2211.363,2.000,2,001-01-0000002,N,-99.751,-28.723,-40.000,28
1.000,10,747.944,2211.363,2.000,3,001-01-0000003,N,-86.477,-13.941,-30.028,28
1.000,10,747.944,2211.363,2.000,4,001-01-0000004,N,-99.110,-27.508,-40.000,30
1.000,10,747.944,2211.363,2.000,5,001-01-0000005,N,-110.536,-40.000,-40.000,33
1.000,10,747.944,2211.363,2.000,6,001-01-0000006,N,-86.695,-18.799,-32.340,24
1.000,10,747.944,2211.363,2.000,7,001-01-0000007,N,-89.166,-17.338,-31.732,22
1.000,10,747.944,2211.363,2.000,8,001-01-0000008,N,-76.506,-6.743,-18.742,22
1.000,10,747.944,2211.363,2.000,9,001-01-0000009,N,-104.594,-34.437,-40.000,24
1.000,10,747.944,2211.363,2.000,10,001-01-0000010,N,-72.007,-5.902,-13.376,27
1.000,10,747.944,2211.363,2.000,11,001-01-0000011,N,-75.137,-6.951,-16.705,18
1.000,10,747.944,2211.363,2.000,12,001-01-0000012,N,-85.712,-14.240,-32.596,16
1.000,10,747.944,2211.363,2.000,13,001-01-0000013,N,-87.969,-16.967,-33.927,16
1.000,10,747.944,2211.363,2.000,14,001-01-0000014,N,-93.622,-25.229,-37.726,18
1.000,10,747.944,2211.363,2.000,15,001-01-0000015,N,-90.288,-20.617,-35.049,22
1.000,10,747.944,2211.363,2.000,16,001-01-0000016,N,-84.093,-17.660,-29.329,13
1.000,10,747.944,2211.363,2.000,17,001-01-0000017,N,-73.372,0.287,-26.536,10
1.000,10,747.944,2211.363,2.000,18,001-01-0000018,N,-79.867,-9.025,-21.558,10
1.000,10,747.944,2211.363,2.000,19,001-01-0000019,N,-71.349,-4.964,-17.530,13
1.000,10,747.944,2211.363,2.000,20,001-01-0000020,N,-87.056,-19.956,-26.369,18
1.000,10,747.944,2211.363,2.000,21,001-01-0000021,N,-80.046,-8.738,-21.455,10
1.000,10,747.944,2211.363,2.000,22,001-01-0000022,S,-55.634,13.710,12.973,4
1.000,10,747.944,2211.363,2.000,23,001-01-0000023,N,-76.964,-7.878,-17.735,4
1.000,10,747.944,2211.363,2.000,24,001-01-0000024,N,-75.347,-6.542,-22.220,10
1.000,10,747.944,2211.363,2.000,25,001-01-0000025,N,-85.798,-13.074,-30.734,16
1.000,11,1764.902,970.337,2.000,26,001-01-0000001,N,-77.293,-13.369,-19.483,20
1.000,11,1764.902,970.337,2.000,2,001-01-0000002,N,-96.995,-34.647,-40.000,20
1.000,11,1764.902,970.337,2.000,3,001-01-0000003,N,-92.810,-24.616,-40.000,16
1.000,11,1764.902,970.337,2.000,4,001-01-0000004,N,-75.444,-12.449,-17.615,13
1.000,11,1764.902,970.337,2.000,5,001-01-0000005,N,-82.869,-16.014,-33.745,13
1.000,11,1764.902,970.337,2.000,6,001-01-0000006,N,-73.555,-8.236,-16.789,23
1.000,11,1764.902,970.337,2.000,7,001-01-0000007,N,-77.508,-11.240,-22.735,17
1.000,11,1764.902,970.337,2.000,8,001-01-0000008,N,-78.290,-11.797,-24.587,11
1.000,11,1764.902,970.337,2.000,9,001-01-0000009,N,-60.816,4.148,-9.410,7
1.000,11,1764.902,970.337,2.000,10,001-01-0000010,N,-75.583,-10.165,-22.460,7
1.000,11,1764.902,970.337,2.000,11,001-01-0000011,N,-106.219,-40.000,-40.000,23
1.000,11,1764.902,970.337,2.000,12,001-01-0000012,N,-93.861,-29.598,-40.000,16
1.000,11,1764.902,970.337,2.000,13,001-01-0000013,N,-76.566,-14.184,-17.831,10
1.000,11,1764.902,970.337,2.000,14,001-01-0000014,N,-62.351,1.067,-12.208,3
1.000,11,1764.902,970.337,2.000,15,001-01-0000015,S,-52.069,11.176,6.968,3
1.000,11,1764.902,970.337,2.000,16,001-01-0000016,N,-93.079,-28.587,-40.000,24
1.000,11,1764.902,970.337,2.000,17,001-01-0000017,N,-81.274,-15.077,-27.991,18
1.000,11,1764.902,970.337,2.000,18,001-01-0000018,N,-68.919,-4.169,-19.936,12
1.000,11,1764.902,970.337,2.000,19,001-01-0000019,N,-74.579,-5.313,-22.636,8
1.000,11,1764.902,970.337,2.000,20,001-01-0000020,N,-68.762,-6.427,-13.544,7
1.000,11,1764.902,970.337,2.000,21,001-01-0000021,N,-107.808,-40.000,-40.000,26
1.000,11,1764.902,970.337,2.000,22,001-01-0000022,N,-91.081,-26.038,-37.136,21
1.000,11,1764.902,970.337,2.000,23,001-01-0000023,N,-96.024,-35.300,-40.000,16
1.000,11,1764.902,970.337,2.000,24,001-01-0000024,N,-81.943,-14.391,-30.081,14
1.000,11,1764.902,970.337,2.000,25,001-01-0000025,N,-81.108,-12.139,-28.744,14
1.000,12,-35.315,129.634,2.000,1,001-01-0000001,S,-48.396,14.657,5.032,2
1.000,12,-35.315,129.634,2.000,2,001-01-0000002,N,-58.667,4.923,-9.712,7
1.000,12,-35.315,129.634,2.000,3,001-01-0000003,N,-74.717,-13.088,-28.739,13
1.000,12,-35.315,129.634,2.000,4,001-01-0000004,N,-90.731,-29.757,-40.000,20
1.000,12,-35.315,129.634,2.000,5,001-01-0000005,N,-102.491,-40.000,-40.000,26
1.000,12,-35.315,129.634,2.000,6,001-01-0000006,N,-84.959,-22.095,-35.486,5
1.000,12,-35.315,129.634,2.000,7,001-01-0000007,N,-78.601,-19.173,-28.935,8
1.000,12,-35.315,129.634,2.000,8,001-01-0000008,N,-93.144,-26.214,-40.000,14
1.000,12,-35.315,129.634,2.000,9,001-01-0000009,N,-68.783,-10.254,-20.268,20
1.000,12,-35.315,129.634,2.000,10,001-01-0000010,N,-99.175,-40.000,-40.000,26
1.000,12,-35.315,129.634,2.000,11,001-01-0000011,N,-85.274,-18.876,-39.323,11
1.000,12,-35.315,129.634,2.000,12,001-01-0000012,N,-94.626,-37.191,-40.000,13
1.000,12,-35.315,129.634,2.000,13,001-01-0000013,N,-89.164,-27.600,-40.000,17
1.000,12,-35.315,129.634,2.000,14,001-01-0000014,N,-96.694,-34.905,-40.000,23
