time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,4,1433.310,474.673,2.000,26,001-01-0000001,N,-62.108,2.747,-16.680,19
1.000,4,1433.310,474.673,2.000,2,001-01-0000002,N,-86.939,-28.744,-40.000,13
1.000,4,1433.310,474.673,2.000,3,001-01-0000003,N,-80.755,-19.095,-31.706,8
1.000,4,1433.310,474.673,2.000,4,001-01-0000004,N,-68.548,-2.986,-20.521,6
1.000,4,1433.310,474.673,2.000,5,001-01-0000005,N,-81.621,-17.018,-35.695,9
1.000,4,1433.310,474.673,2.000,6,001-01-0000006,N,-89.005,-27.539,-40.000,18
1.000,4,1433.310,474.673,2.000,7,001-01-0000007,N,-93.468,-33.536,-40.000,12
1.000,4,1433.310,474.673,2.000,8,001-01-0000008,N,-52.492,8.240,-5.419,6
1.000,4,1433.310,474.673,2.000,9,001-01-0000009,S,-49.393,10.801,5.407,1
1.000,4,1433.310,474.673,2.000,10,001-01-0000010,N,-63.244,2.275,-17.314,7
1.000,4,1433.310,474.673,2.000,11,001-01-0000011,N,-87.811,-27.167,-38.923,20
1.000,4,1433.310,474.673,2.000,12,001-01-0000012,N,-82.097,-14.430,-34.529,14
1.000,4,1433.310,474.673,2.000,13,001-01-0000013,N,-73.000,-9.762,-21.041,9
1.000,4,1433.310,474.673,2.000,14,001-01-0000014,N,-86.777,-24.796,-36.684,7
1.000,4,1433.310,474.673,2.000,15,001-01-0000015,N,-70.166,-7.657,-19.732,10
1.000,4,1433.310,474.673,2.000,16,001-01-0000016,N,-95.441,-36.217,-40.000,23
1.000,4,1433.310,474.673,2.000,17,001-01-0000017,N,-77.755,-15.500,-29.037,18
1.000,4,1433.310,474.673,2.000,18,001-01-0000018,N,-85.063,-21.497,-36.409,14
1.000,4,1433.310,474.673,2.000,19,001-01-0000019,N,-85.543,-26.540,-36.455,13
1.000,4,1433.310,474.673,2.000,20,001-01-0000020,N,-95.018,-35.491,-40.000,15
1.000,4,1433.310,474.673,2.000,21,001-01-0000021,N,-100.287,-39.831,-40.000,27
1.000,4,1433.310,474.673,2.000,22,001-01-0000022,N,-88.214,-30.008,-37.549,23
1.000,4,1433.310,474.673,2.000,23,001-01-0000023,N,-100.093,-40.000,-40.000,20
1.000,4,1433.310,474.673,2.000,24,001-01-0000024,N,-104.937,-40.000,-40.000,20
1.000,4,1433.310,474.673,2.000,25,001-01-0000025,N,-96.912,-35.676,-40.000,21
1.000,5,62.465,485.626,2.000,26,001-01-0000001,N,-42.567,-1.404,-14.666,6
1.000,5,62.465,485.626,2.000,2,001-01-0000002,N,-64.556,-26.284,-40.000,8
1.000,5,62.465,485.626,2.000,3,001-01-0000003,N,-79.402,-36.199,-40.000,14
1.000,5,62.465,485.626,2.000,4,001-01-0000004,N,-89.541,-40.000,-40.000,19
1.000,5,62.465,485.626,2.000,5,001-01-0000005,N,-111.133,-40.000,-40.000,26
1.000,5,62.465,485.626,2.000,6,001-01-0000006,S,-27.109,15.625,16.567,1
1.000,5,62.465,485.626,2.000,7,001-01-0000007,N,-53.670,-12.603,-26.503,6
1.000,5,62.465,485.626,2.000,8,001-01-0000008,N,-67.549,-29.472,-40.000,12
1.000,5,62.465,485.626,2.000,9,001-01-0000009,N,-92.951,-40.000,-40.000,18
1.000,5,62.465,485.626,2.000,10,001-01-0000010,N,-89.840,-40.000,-40.000,25
1.000,5,62.465,485.626,2.000,11,001-01-0000011,N,-67.443,-25.595,-40.000,7
1.000,5,62.465,485.626,2.000,12,001-01-0000012,N,-87.918,-40.000,-40.000,9
1.000,5,62.465,485.626,2.000,13,001-01-0000013,N,-81.755,-40.000,-40.000,14
1.000,5,62.465,485.626,2.000,14,001-01-0000014,N,-80.444,-39.815,-40.000,20
1.000,5,62.465,485.626,2.000,15,001-01-0000015,N,-87.342,-40.000,-40.000,26
1.000,5,62.465,485.626,2.000,16,001-01-0000016,N,-91.257,-40.000,-40.000,13
1.000,5,62.465,485.626,2.000,17,001-01-0000017,N,-90.631,-40.000,-40.000,14
1.000,5,62.465,485.626,2.000,18,001-01-0000018,N,-81.052,-37.209,-40.000,18
1.000,5,62.465,485.626,2.000,19,001-01-0000019,N,-86.264,-40.000,-40.000,23
1.000,5,62.465,485.626,2.000,20,001-01-0000020,N,-112.913,-40.000,-40.000,28
1.000,5,62.465,485.626,2.000,21,001-01-0000021,N,-108.545,-40.000,-40.000,19
1.000,5,62.465,485.626,2.000,22,001-01-0000022,N,-90.145,-40.000,-40.000,20
1.000,5,62.465,485.626,2.000,23,001-01-0000023,N,-96.244,-40.000,-40.000,23
1.000,5,62.465,485.626,2.000,24,001-01-0000024,N,-96.509,-40.000,-40.000,27
1.000,5,62.465,485.626,2.000,25,001-01-0000025,N,-100.084,-40.000,-40.000,31
1.000,6,2153.655,762.622,2.000,26,001-01-0000001,N,-89.434,-10.785,-21.924,29
1.000,6,2153.655,762.622,2.000,2,001-01-0000002,N,-92.720,-14.975,-31.838,23
1.000,6,2153.655,762.622,2.000,3,001-01-0000003,N,-80.648,-2.499,-11.577,18
1.000,6,2153.655,762.622,2.000,4,001-01-0000004,N,-90.707,-13.573,-22.003,13
1.000,6,2153.655,762.622,2.000,5,001-01-0000005,N,-83.621,-4.739,-15.486,10
1.000,6,2153.655,762.622,2.000,6,001-01-0000006,N,-102.486,-23.683,-39.553,28
1.000,6,2153.655,762.622,2.000,7,001-01-0000007,N,-79.024,2.618,-13.811,21
1.000,6,2153.655,762.622,2.000,8,001-01-0000008,N,-90.463,-11.765,-23.644,15
1.000,6,2153.655,762.622,2.000,9,001-01-0000009,N,-77.534,2.679,-10.494,9
1.000,6,2153.655,762.622,2.000,10,001-01-0000010,S,-67.522,8.142,-2.160,4
1.000,6,2153.655,762.622,2.000,11,001-01-0000011,N,-97.192,-20.140,-35.142,28
1.000,6,2153.655,762.622,2.000,12,001-01-0000012,N,-96.381,-19.760,-34.006,21
1.000,6,2153.655,762.622,2.000,13,001-01-0000013,N,-81.074,-2.037,-15.111,15
1.000,6,2153.655,762.622,2.000,14,001-01-0000014,N,-84.504,-6.143,-21.354,9
1.000,6,2153.655,762.622,2.000,15,001-01-0000015,N,-72.347,8.569,-7.480,4
1.000,6,2153.655,762.622,2.000,16,001-01-0000016,N,-100.001,-19.762,-37.322,29
1.000,6,2153.655,762.622,2.000,17,001-01-0000017,N,-98.181,-18.989,-29.768,23
1.000,6,2153.655,762.622,2.000,18,001-01-0000018,N,-97.936,-24.789,-35.514,18
1.000,6,2153.655,762.622,2.000,19,001-01-0000019,N,-84.451,-4.899,-16.384,13
1.000,6,2153.655,762.622,2.000,20,001-01-0000020,N,-90.761,-11.990,-26.216,10
1.000,6,2153.655,762.622,2.000,21,001-01-0000021,N,-83.135,-1.549,-14.869,32
1.000,6,2153.655,762.622,2.000,22,001-01-0000022,N,-105.886,-29.258,-40.000,26
1.000,6,2153.655,762.622,2.000,23,001-01-0000023,N,-95.857,-16.772,-26.313,22
1.000,6,2153.655,762.622,2.000,24,001-01-0000024,N,-90.818,-10.721,-26.734,18
1.000,6,2153.655,762.622,2.000,25,001-01-0000025,N,-72.228,6.577,-12.715,16
1.000,7,1875.028,1819.112,2.000,26,001-01-0000001,N,-88.194,-19.201,-34.746,33
1.000,7,1875.028,1819.112,2.000,2,001-01-0000002,N,-90.396,-25.796,-33.944,29
1.000,7,1875.028,1819.112,2.000,3,001-01-0000003,N,-83.874,-17.420,-32.438,26
1.000,7,1875.028,1819.112,2.000,4,001-01-0000004,N,-93.364,-24.557,-40.000,24
1.000,7,1875.028,1819.112,2.000,5,001-01-0000005,N,-90.886,-21.750,-30.053,23
1.000,7,1875.028,1819.112,2.000,6,001-01-0000006,N,-99.500,-31.367,-40.000,29
1.000,7,1875.028,1819.112,2.000,7,001-01-0000007,N,-101.814,-32.560,-40.000,24
1.000,7,1875.028,1819.112,2.000,8,001-01-0000008,N,-94.420,-25.481,-38.561,20
1.000,7,1875.028,1819.112,2.000,9,001-01-0000009,N,-101.814,-32.993,-40.000,18
1.000,7,1875.028,1819.112,2.000,10,001-01-0000010,N,-79.381,-10.106,-19.663,17
1.000,7,1875.028,1819.112,2.000,11,001-01-0000011,N,-111.191,-40.000,-40.000,26
1.000,7,1875.028,1819.112,2.000,12,001-01-0000012,N,-73.525,-2.900,-17.140,20
1.000,7,1875.028,1819.112,2.000,13,001-01-0000013,N,-99.174,-31.000,-40.000,15
1.000,7,1875.028,1819.112,2.000,14,001-01-0000014,N,-68.402,-1.253,-13.972,12
1.000,7,1875.028,1819.112,2.000,15,001-01-0000015,N,-86.300,-18.952,-29.657,11
1.000,7,1875.028,1819.112,2.000,16,001-01-0000016,N,-88.111,-16.841,-32.528,24
1.000,7,1875.028,1819.112,2.000,17,001-01-0000017,N,-93.751,-24.709,-40.000,18
1.000,7,1875.028,1819.112,2.000,18,001-01-0000018,N,-67.555,-0.069,-15.980,12
1.000,7,1875.028,1819.112,2.000,19,001-01-0000019,N,-70.200,-5.662,-16.331,6
1.000,7,1875.028,1819.112,2.000,20,001-01-0000020,S,-56.060,12.234,11.706,4
1.000,7,1875.028,1819.112,2.000,21,001-01-0000021,N,-91.834,-19.817,-35.254,24
1.000,7,1875.028,1819.112,2.000,22,001-01-0000022,N,-84.619,-11.559,-25.530,18
1.000,7,1875.028,1819.112,2.000,23,001-01-0000023,N,-75.338,-10.462,-17.185,11
1.000,7,1875.028,1819.112,2.000,24,001-01-0000024,N,-72.047,-1.733,-17.919,5
1.000,7,1875.028,1819.112,2.000,25,001-01-0000025,N,-67.696,-1.635,-10.763,3
1.000,8,1424.182,553.631,2.000,26,001-01-0000001,N,-65.208,-11.338,-18.105,20
1.000,8,1424.182,553.631,2.000,2,001-01-0000002,N,-83.492,-22.028,-40.000,14
1.000,8,1424.182,553.631,2.000,3,001-01-0000003,N,-81.162,-26.633,-37.122,9
1.000,8,1424.182,553.631,2.000,4,001-01-0000004,N,-82.681,-26.517,-38.548,7
1.000,8,1424.182,553.631,2.000,5,001-01-0000005,N,-68.928,-11.742,-28.637,10
1.000,8,1424.182,553.631,2.000,6,001-01-0000006,N,-88.218,-28.312,-40.000,18
1.000,8,1424.182,553.631,2.000,7,001-01-0000007,N,-79.453,-23.243,-31.587,12
1.000,8,1424.182,553.631,2.000,8,001-01-0000008,N,-60.986,-4.673,-21.286,5
1.000,8,1424.182,553.631,2.000,9,001-01-0000009,S,-43.848,13.848,10.211,1
1.000,8,1424.182,553.631,2.000,10,001-01-0000010,N,-69.559,-11.166,-24.109,7
1.000,8,1424.182,553.631,2.000,11,001-01-0000011,N,-82.114,-23.753,-37.337,19
1.000,8,1424.182,553.631,2.000,12,001-01-0000012,N,-77.994,-21.813,-36.685,13
1.000,8,1424.182,553.631,2.000,13,001-01-0000013,N,-71.906,-13.092,-27.819,8
1.000,8,1424.182,553.631,2.000,14,001-01-0000014,N,-54.917,4.053,-16.375,6
1.000,8,1424.182,553.631,2.000,15,001-01-0000015,N,-67.001,-10.673,-17.911,9
1.000,8,1424.182,553.631,2.000,16,001-01-0000016,N,-91.548,-33.113,-40.000,22
1.000,8,1424.182,553.631,2.000,17,001-01-0000017,N,-93.948,-35.203,-40.000,17
1.000,8,1424.182,553.631,2.000,18,001-01-0000018,N,-77.590,-16.264,-38.977,13
1.000,8,1424.182,553.631,2.000,19,001-01-0000019,N,-79.530,-24.622,-40.000,12
1.000,8,1424.182,553.631,2.000,20,001-01-0000020,N,-70.103,-14.268,-26.579,14
1.000,8,1424.182,553.631,2.000,21,001-01-0000021,N,-85.762,-27.948,-40.000,26
1.000,8,1424.182,553.631,2.000,22,001-01-0000022,N,-84.810,-31.215,-40.000,22
1.000,8,1424.182,553.631,2.000,23,001-01-0000023,N,-88.698,-29.537,-40.000,19
1.000,8,1424.182,553.631,2.000,24,001-01-0000024,N,-95.157,-34.416,-40.000,19
1.000,8,1424.182,553.631,2.000,25,001-01-0000025,N,-90.913,-31.928,-40.000,20
1.000,9,562.911,645.512,2.000,26,001-01-0000001,N,-71.188,-11.355,-31.457,11
1.000,9,562.911,645.512,2.000,2,001-01-0000002,N,-71.937,-14.270,-29.024,8
1.000,9,562.911,645.512,2.000,3,001-01-0000003,N,-72.771,-13.280,-23.845,10
1.000,9,562.911,645.512,2.000,4,001-01-0000004,N,-91.486,-30.871,-40.000,15
1.000,9,562.911,645.512,2.000,5,001-01-0000005,N,-76.387,-19.442,-32.709,20
1.000,9,562.911,645.512,2.000,6,001-01-0000006,N,-73.568,-16.021,-30.748,7
1.000,9,562.911,645.512,2.000,7,001-01-0000007,N,-51.498,5.902,-7.658,2
1.000,9,562.911,645.512,2.000,8,001-01-0000008,N,-77.043,-19.784,-29.959,6
1.000,9,562.911,645.512,2.000,9,001-01-0000009,N,-87.474,-31.378,-40.000,12
1.000,9,562.911,645.512,2.000,10,001-01-0000010,N,-105.679,-40.000,-40.000,18
1.000,9,562.911,645.512,2.000,11,001-01-0000011,N,-75.012,-18.400,-28.801,9
1.000,9,562.911,645.512,2.000,12,001-01-0000012,S,-45.406,13.750,9.011,5
1.000,9,562.911,645.512,2.000,13,001-01-0000013,N,-80.875,-23.090,-39.491,7
1.000,9,562.911,645.512,2.000,14,001-01-0000014,N,-58.326,-3.232,-22.282,13
1.000,9,562.911,645.512,2.000,15,001-01-0000015,N,-77.192,-18.664,-30.637,19
1.000,9,562.911,645.512,2.000,16,001-01-0000016,N,-86.268,-27.120,-40.000,13
1.000,9,562.911,645.512,2.000,17,001-01-0000017,N,-79.364,-19.081,-37.232,11
1.000,9,562.911,645.512,2.000,18,001-01-0000018,N,-82.515,-26.124,-40.000,12
1.000,9,562.911,645.512,2.000,19,001-01-0000019,N,-72.333,-13.971,-32.555,16
1.000,9,562.911,645.512,2.000,20,001-01-0000020,N,-86.358,-28.228,-40.000,21
1.000,9,562.911,645.512,2.000,21,001-01-0000021,N,-78.902,-18.482,-34.147,19
1.000,9,562.911,645.512,2.000,22,001-01-0000022,N,-84.209,-28.684,-39.537,17
1.000,9,562.911,645.512,2.000,23,001-01-0000023,N,-88.761,-32.677,-40.000,18
1.000,9,562.911,645.512,2.000,24,001-01-0000024,N,-87.638,-32.159,-40.000,21
1.000,9,562.911,645.512,2.000,25,001-01-0000025,N,-96.468,-39.398,-40.000,25
1.000,10,747.944,2211.363,2.000,1,001-01-0000001,N,-77.892,-12.207,-19.716,30
1.000,10,747.944,2211.363,2.000,2,001-01-0000002,N,-99.751,-28.723,-40.000,28
1.000,10,747.944,2211.363,2.000,3,001-01-0000003,N,-86.477,-13.941,-30.028,28
1.000,10,747.944,2211.363,2.000,4,001-01-0000004,N,-99.110,-27.508,-40.000,30
1.000,10,747.944,2211.363,2.000,5,001-01-0000005,N,-110.536,-40.000,-40.000,33
1.000,10,747.944,2211.363,2.000,6,001-01-0000006,N,-86.695,-18.799,-32.340,24
1.000,10,747.944,2211.363,2.000,7,001-01-0000007,N,-89.166,-17.338,-31.732,22
1.000,10,747.944,2211.363,2.000,8,001-01-0000008,N,-76.506,-6.743,-18.742,22
1.000,10,747.944,2211.363,2.000,9,001-01-0000009,N,-104.594,-34.437,-40.000,24
1.000,10,747.944,2211.363,2.000,10,001-01-0000010,N,-72.007,-5.902,-13.376,27
1.000,10,747.944,2211.363,2.000,11,001-01-0000011,N,-75.137,-6.951,-16.705,18
1.000,10,747.944,2211.363,2.000,12,001-01-0000012,N,-85.712,-14.240,-32.596,16
1.000,10,747.944,2211.363,2.000,13,001-01-0000013,N,-87.969,-16.967,-33.927,16
1.000,10,747.944,2211.363,2.000,14,001-01-0000014,N,-93.622,-25.229,-37.726,18
1.000,10,747.944,2211.363,2.000,15,001-01-0000015,N,-90.288,-20.617,-35.049,22
1.000,10,747.944,2211.363,2.000,16,001-01-0000016,N,-84.093,-17.660,-29.329,13
1.000,10,747.944,2211.363,2.000,17,001-01-0000017,N,-73.372,0.287,-26.536,10
1.000,10,747.944,2211.363,2.000,18,001-01-0000018,N,-79.867,-9.025,-21.558,10
1.000,10,747.944,2211.363,2.000,19,001-01-0000019,N,-71.349,-4.964,-17.530,13
1.000,10,747.944,2211.363,2.000,20,001-01-0000020,N,-87.056,-19.956,-26.369,18
1.000,10,747.944,2211.363,2.000,21,001-01-0000021,N,-80.046,-8.738,-21.455,10
1.000,10,747.944,2211.363,2.000,22,001-01-0000022,S,-55.634,13.710,12.973,4
1.000,10,747.944,2211.363,2.000,23,001-01-0000023,N,-76.964,-7.878,-17.735,4
1.000,10,747.944,2211.363,2.000,24,001-01-0000024,N,-75.347,-6.542,-22.220,10
1.000,10,747.944,2211.363,2.000,25,001-01-0000025,N,-85.798,-13.074,-30.734,16
1.000,11,1764.902,970.337,2.000,26,001-01-0000001,N,-71.672,-7.774,-13.862,26
1.000,11,1764.902,970.337,2.000,2,001-01-0000002,N,-96.995,-34.673,-40.000,20
1.000,11,1764.902,970.337,2.000,3,001-01-0000003,N,-92.810,-24.642,-40.000,16
1.000,11,1764.902,970.337,2.000,4,001-01-0000004,N,-75.444,-12.476,-17.642,13
1.000,11,1764.902,970.337,2.000,5,001-01-0000005,N,-82.869,-16.040,-33.772,13
1.000,11,1764.902,970.337,2.000,6,001-01-0000006,N,-73.555,-8.262,-16.815,23
1.000,11,1764.902,970.337,2.000,7,001-01-0000007,N,-77.508,-11.267,-22.762,17
1.000,11,1764.902,970.337,2.000,8,001-01-0000008,N,-78.290,-11.823,-24.613,11
1.000,11,1764.902,970.337,2.000,9,001-01-0000009,N,-60.816,4.121,-9.439,7
1.000,11,1764.902,970.337,2.000,10,001-01-0000010,N,-75.583,-10.192,-22.487,7
1.000,11,1764.902,970.337,2.000,11,001-01-0000011,N,-106.219,-40.000,-40.000,23
1.000,11,1764.902,970.337,2.000,12,001-01-0000012,N,-93.861,-29.624,-40.000,16
1.000,11,1764.902,970.337,2.000,13,001-01-0000013,N,-76.566,-14.210,-17.858,10
1.000,11,1764.902,970.337,2.000,14,001-01-0000014,N,-62.351,1.041,-12.236,3
1.000,11,1764.902,970.337,2.000,15,001-01-0000015,S,-52.069,11.150,6.857,3
1.000,11,1764.902,970.337,2.000,16,001-01-0000016,N,-93.079,-28.613,-40.000,24
1.000,11,1764.902,970.337,2.000,17,001-01-0000017,N,-81.274,-15.103,-28.017,18
1.000,11,1764.902,970.337,2.000,18,001-01-0000018,N,-68.919,-4.195,-19.963,12
1.000,11,1764.902,970.337,2.000,19,001-01-0000019,N,-74.579,-5.339,-22.662,8
1.000,11,1764.902,970.337,2.000,20,001-01-0000020,N,-68.762,-6.453,-13.571,7
1.000,11,1764.902,970.337,2.000,21,001-01-0000021,N,-107.808,-40.000,-40.000,26
1.000,11,1764.902,970.337,2.000,22,001-01-0000022,N,-91.081,-26.064,-37.163,21
1.000,11,1764.902,970.337,2.000,23,001-01-0000023,N,-96.024,-35.326,-40.000,16
1.000,11,1764.902,970.337,2.000,24,001-01-0000024,N,-81.943,-14.417,-30.108,14
1.000,11,1764.902,970.337,2.000,25,001-01-0000025,N,-81.108,-12.166,-28.770,14
1.000,14,-1.668,1259.456,2.000,26,001-01-0000001,N,-61.392,1.426,-4.351,16
1.000,14,-1.668,1259.456,2.000,2,001-01-0000002,N,-76.874,-12.083,-21.427,17
1.000,14,-1.668,1259.456,2.000,3,001-01-0000003,N,-87.806,-21.615,-36.904,21
1.000,14,-1.668,1259.456,2.000,4,001-01-0000004,N,-89.336,-27.007,-39.899,25
1.000,14,-1.668,1259.456,2.000,5,001-01-0000005,N,-101.121,-38.076,-40.000,30
1.000,14,-1.668,1259.456,2.000,6,001-01-0000006,N,-74.121,-9.331,-19.894,10
1.000,14,-1.668,1259.456,2.000,7,001-01-0000007,N,-79.266,-16.374,-23.262,12
1.000,14,-1.668,1259.456,2.000,8,001-01-0000008,N,-93.132,-32.759,-40.000,16
1.000,14,-1.668,1259.456,2.000,9,001-01-0000009,N,-90.713,-23.881,-40.000,22
1.000,14,-1.668,1259.456,2.000,10,001-01-0000010,N,-97.597,-34.480,-40.000,27
1.000,14,-1.668,1259.456,2.000,11,001-01-0000011,N,-65.009,-0.508,-21.368,3
1.000,14,-1.668,1259.456,2.000,12,001-01-0000012,N,-81.956,-20.154,-32.485,7
1.000,14,-1.668,1259.456,2.000,13,001-01-0000013,N,-82.161,-21.412,-34.072,13
