time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,38,912.27,204.59,2.0,1073.11,176.01,2.0,163.36
1.0,39,1858.06,1552.38,2.0,1925.96,1563.5,2.0,68.8
1.0,41,766.4,-15.95,2.0,832.97,-33.62,2.0,68.88
1.0,43,1976.93,956.03,2.0,1961.67,968.84,2.0,19.92
1.0,44,301.49,1170.25,2.0,328.96,1042.38,2.0,130.79
1.0,45,1529.99,139.05,2.0,1583.44,-99.03,2.0,244.01
1.0,46,2173.16,1868.2,2.0,2166.25,2056.76,2.0,188.68
1.0,47,217.79,-41.15,2.0,135.34,0.41,2.0,92.33
1.0,48,698.48,796.42,2.0,808.34,950.09,2.0,188.9
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.5,4.24,2.0,76.53
1.0,51,1752.16,366.64,2.0,1992.1,351.98,2.0,240.39
1.0,52,406.71,331.91,2.0,754.57,245.43,2.0,358.45
1.0,53,805.7,18.76,2.0,942.07,115.59,2.0,167.25
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-78.8,1116.39,2.0,348.39
1.0,56,2185.18,116.11,2.0,1875.13,-171.18,2.0,422.69
1.0,58,387.09,2085.88,2.0,434.57,2126.49,2.0,62.48
1.0,60,1460.72,532.82,2.0,1466.33,483.03,2.0,50.1
1.0,61,-116.79,609.16,2.0,226.19,695.66,2.0,353.73
1.0,62,666.53,1522.24,2.0,688.42,1558.72,2.0,42.55
1.0,63,1186.92,1960.37,2.0,1166.66,1912.63,2.0,51.87
1.0,64,584.74,-110.93,2.0,492.44,-95.72,2.0,93.55
1.0,65,1901.34,2190.16,2.0,2153.79,1986.29,2.0,324.49
1.0,66,939.3,790.95,2.0,912.68,919.62,2.0,131.39
1.0,67,1405.5,1708.95,2.0,1237.86,1524.23,2.0,249.45
1.0,68,329.59,896.17,2.0,437.01,989.58,2.0,142.36
1.0,69,1070.1,1736.29,2.0,1034.13,1581.61,2.0,158.81
1.0,70,1812.69,2024.22,2.0,1929.03,2191.91,2.0,204.09
1.0,71,486.1,710.63,2.0,606.8,606.9,2.0,159.15
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1888.74,1665.72,2.0,562.51
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1546.0,-111.74,2.0,100.85
1.0,78,1456.79,1930.51,2.0,1452.01,1942.52,2.0,12.92
1.0,80,2111.31,402.37,2.0,2068.9,466.83,2.0,77.16
1.0,81,1057.99,1273.98,2.0,1137.07,1709.57,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.45,1288.69,2.0,123.81
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.38
1.0,85,1116.07,2072.0,2.0,1021.86,2059.18,2.0,95.08
1.0,86,2041.48,-62.27,2.0,2016.33,72.51,2.0,137.11
1.0,88,957.44,2065.61,2.0,1021.01,2109.82,2.0,77.43
1.0,89,-116.79,340.15,2.0,-0.01,218.17,2.0,168.87
1.0,90,1744.02,1698.11,2.0,1694.15,1700.92,2.0,49.96
1.0,91,556.64,473.36,2.0,525.16,512.06,2.0,49.89
1.0,92,-48.84,1574.0,2.0,-42.6,1497.47,2.0,76.79
1.0,93,1631.88,1019.92,2.0,1545.98,926.96,2.0,126.58
