time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,67,1405.5,1708.95,2.0,1401.6,1490.02,2.0,218.97
1.0,68,329.59,896.17,2.0,156.39,962.51,2.0,185.47
1.0,69,1070.1,1736.29,2.0,1205.19,1954.45,2.0,256.6
1.0,70,1812.69,2024.22,2.0,1566.43,2500.0,2.0,535.74
1.0,71,486.1,710.63,2.0,599.07,859.93,2.0,187.22
1.0,73,334.31,1655.46,2.0,206.03,1526.71,2.0,181.75
1.0,74,832.99,418.25,2.0,649.45,180.22,2.0,300.58
1.0,75,1893.59,2228.22,2.0,1435.68,2106.47,2.0,473.82
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
1.0,77,1616.48,-39.61,2.0,1597.17,-194.57,2.0,156.16
1.0,78,1456.79,1930.51,2.0,1257.87,1758.99,2.0,262.66
1.0,79,-229.86,515.72,2.0,-83.09,748.11,2.0,274.85
1.0,80,2111.31,402.37,2.0,2373.78,345.71,2.0,268.52
1.0,81,1057.99,1273.98,2.0,974.04,1617.33,2.0,353.46
1.0,82,978.38,1315.24,2.0,1113.88,1494.99,2.0,225.1
1.0,83,2008.24,1614.59,2.0,1788.29,1879.84,2.0,344.58
1.0,84,1103.15,1693.73,2.0,1361.6,1757.48,2.0,266.2
1.0,85,1116.07,2072.0,2.0,1327.67,2482.5,2.0,461.82
1.0,86,2041.48,-62.27,2.0,2044.85,94.55,2.0,156.86
1.0,88,957.44,2065.61,2.0,1045.4,2156.95,2.0,126.8
1.0,89,-116.79,340.15,2.0,-131.14,-83.6,2.0,424.0
