timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,77,1554.51,-107.84,2.0,1616.48,-39.61,2.0,-83.726,001-01-0000001,0.173561
1.0,78,1451.89,1942.62,2.0,1456.79,1930.51,2.0,-82.403,001-01-0000001,0.702221
1.0,79,109.09,1078.21,2.0,-229.86,515.72,2.0,-70.899,001-01-0000001,0.611738
1.0,80,2069.33,467.73,2.0,2111.31,402.37,2.0,-89.471,001-01-0000001,0.135565
1.0,81,1137.05,1709.58,2.0,1057.99,1273.98,2.0,-76.018,001-01-0000001,0.85333
1.0,82,857.35,1288.79,2.0,978.38,1315.24,2.0,-91.492,001-01-0000001,0.030256
1.0,83,1984.78,1571.14,2.0,2008.24,1614.59,2.0,-101.957,001-01-0000001,0.124376
1.0,84,809.04,1213.53,2.0,1103.15,1693.73,2.0,-63.867,001-01-0000001,0.972515
1.0,85,1021.87,2059.18,2.0,1116.07,2072.0,2.0,-84.322,001-01-0000001,0.541926
1.0,86,2027.04,69.23,2.0,2041.48,-62.27,2.0,-80.678,001-01-0000001,0.637884
1.0,88,1025.28,2108.92,2.0,957.44,2065.61,2.0,-87.847,001-01-0000001,0.331753
1.0,89,-0.01,218.17,2.0,-116.79,340.15,2.0,-48.396,001-01-0000001,0.38232
