time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,56,2185.18,116.11,2.0,1879.42,-174.23,2.0,421.64
1.0,58,387.09,2085.88,2.0,438.33,2128.36,2.0,66.56
1.0,59,774.33,-238.92,2.0,295.04,50.76,2.0,560.03
1.0,60,1460.72,532.82,2.0,1466.38,482.92,2.0,50.22
1.0,61,-116.79,609.16,2.0,259.41,740.54,2.0,398.49
1.0,62,666.53,1522.24,2.0,667.95,1603.65,2.0,81.43
1.0,63,1186.92,1960.37,2.0,1169.49,1918.27,2.0,45.57
1.0,64,584.74,-110.93,2.0,492.88,-95.76,2.0,93.1
1.0,65,1901.34,2190.16,2.0,2154.09,1990.18,2.0,322.3
1.0,66,939.3,790.95,2.0,912.63,919.68,2.0,131.46
1.0,67,1405.5,1708.95,2.0,1308.98,1681.09,2.0,100.46
1.0,68,329.59,896.17,2.0,436.92,990.12,2.0,142.65
1.0,69,1070.1,1736.29,2.0,1034.55,1581.43,2.0,158.89
1.0,70,1812.69,2024.22,2.0,1934.5,2193.84,2.0,208.83
1.0,71,486.1,710.63,2.0,606.8,606.9,2.0,159.15
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1894.76,1669.61,2.0,558.61
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1554.51,-107.84,2.0,92.18
1.0,78,1456.79,1930.51,2.0,1451.89,1942.62,2.0,13.07
1.0,79,-229.86,515.72,2.0,109.09,1078.21,2.0,656.72
1.0,80,2111.31,402.37,2.0,2069.33,467.73,2.0,77.68
1.0,81,1057.99,1273.98,2.0,1137.05,1709.58,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.38
1.0,84,1103.15,1693.73,2.0,809.04,1213.53,2.0,563.11
1.0,85,1116.07,2072.0,2.0,1021.87,2059.18,2.0,95.07
1.0,86,2041.48,-62.27,2.0,2027.04,69.23,2.0,132.3
1.0,88,957.44,2065.61,2.0,1025.28,2108.92,2.0,80.48
1.0,89,-116.79,340.15,2.0,-0.01,218.17,2.0,168.87
