time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,35,1703.23,1414.12,2.0,2050.79,1166.77,2.0,426.59
1.0,36,39.18,2005.9,2.0,-388.67,1744.76,2.0,501.25
1.0,37,617.56,419.38,2.0,760.01,381.78,2.0,147.33
1.0,38,912.27,204.59,2.0,1116.84,214.35,2.0,204.8
1.0,39,1858.06,1552.38,2.0,1832.04,1664.76,2.0,115.36
1.0,41,766.4,-15.95,2.0,338.9,28.28,2.0,429.78
1.0,43,1976.93,956.03,2.0,1793.68,811.5,2.0,233.39
1.0,44,301.49,1170.25,2.0,-120.35,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1755.92,-211.07,2.0,416.69
1.0,46,2173.16,1868.2,2.0,2465.12,1976.55,2.0,311.41
1.0,47,217.79,-41.15,2.0,445.62,-75.87,2.0,230.45
1.0,48,698.48,796.42,2.0,447.89,850.47,2.0,256.35
1.0,49,2000.28,1526.92,2.0,2106.82,1575.94,2.0,117.28
1.0,50,614.84,-72.26,2.0,731.46,-6.44,2.0,133.92
1.0,51,1752.16,366.64,2.0,1604.84,482.71,2.0,187.55
1.0,52,406.71,331.91,2.0,260.95,264.36,2.0,160.65
1.0,53,805.7,18.76,2.0,932.99,140.85,2.0,176.38
1.0,54,1101.2,308.75,2.0,1340.96,-8.76,2.0,397.86
1.0,55,185.59,1343.27,2.0,-158.47,1443.92,2.0,358.48
1.0,56,2185.18,116.11,2.0,1911.56,-144.44,2.0,377.82
1.0,58,387.09,2085.88,2.0,308.38,2486.99,2.0,408.76
1.0,59,774.33,-238.92,2.0,242.81,192.71,2.0,684.7
1.0,60,1460.72,532.82,2.0,1234.31,335.36,2.0,300.42
1.0,61,-116.79,609.16,2.0,-472.68,504.83,2.0,370.86
1.0,62,666.53,1522.24,2.0,582.07,1563.63,2.0,94.05
1.0,63,1186.92,1960.37,2.0,1470.47,1754.64,2.0,350.32
1.0,64,584.74,-110.93,2.0,608.1,-406.11,2.0,296.1
1.0,65,1901.34,2190.16,2.0,2500.0,1678.13,2.0,787.77
1.0,66,939.3,790.95,2.0,853.84,863.65,2.0,112.2
1.0,67,1405.5,1708.95,2.0,1403.27,1492.11,2.0,216.85
1.0,68,329.59,896.17,2.0,157.05,972.72,2.0,188.76
1.0,69,1070.1,1736.29,2.0,1208.89,1960.19,2.0,263.42
1.0,70,1812.69,2024.22,2.0,1572.07,2500.0,2.0,533.17
1.0,71,486.1,710.63,2.0,602.88,865.71,2.0,194.13
1.0,73,334.31,1655.46,2.0,206.03,1526.71,2.0,181.75
1.0,74,832.99,418.25,2.0,649.45,180.22,2.0,300.58
1.0,75,1893.59,2228.22,2.0,1435.68,2106.47,2.0,473.82
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
1.0,77,1616.48,-39.61,2.0,1608.23,-192.27,2.0,152.88
1.0,78,1456.79,1930.51,2.0,1261.94,1763.79,2.0,256.45
1.0,79,-229.86,515.72,2.0,-83.97,752.14,2.0,277.81
1.0,80,2111.31,402.37,2.0,2373.78,345.71,2.0,268.52
1.0,81,1057.99,1273.98,2.0,978.35,1624.52,2.0,359.48
1.0,82,978.38,1315.24,2.0,1115.29,1499.01,2.0,229.16
1.0,83,2008.24,1614.59,2.0,1788.29,1879.84,2.0,344.58
1.0,84,1103.15,1693.73,2.0,1363.52,1759.54,2.0,268.56
1.0,85,1116.07,2072.0,2.0,1327.67,2482.5,2.0,461.82
1.0,86,2041.48,-62.27,2.0,2052.24,98.95,2.0,161.58
1.0,87,204.4,166.89,2.0,451.66,-59.12,2.0,334.99
1.0,88,957.44,2065.61,2.0,1051.16,2163.44,2.0,135.47
