time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,62,666.53,1522.24,2.0,696.97,1512.37,2.0,32.0
1.0,63,1186.92,1960.37,2.0,1165.63,1910.69,2.0,54.06
1.0,64,584.74,-110.93,2.0,492.05,-95.69,2.0,93.93
1.0,65,1901.34,2190.16,2.0,2153.7,1985.26,2.0,325.07
1.0,66,939.3,790.95,2.0,912.74,919.55,2.0,131.31
1.0,67,1405.5,1708.95,2.0,964.63,1143.96,2.0,716.64
1.0,68,329.59,896.17,2.0,437.17,988.65,2.0,141.87
1.0,69,1070.1,1736.29,2.0,1033.96,1581.68,2.0,158.78
1.0,70,1812.69,2024.22,2.0,1927.48,2191.32,2.0,202.73
1.0,71,486.1,710.63,2.0,606.78,606.88,2.0,159.14
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1885.9,1663.78,2.0,564.49
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1543.02,-112.92,2.0,103.78
1.0,78,1456.79,1930.51,2.0,1452.05,1942.49,2.0,12.88
1.0,80,2111.31,402.37,2.0,2068.55,466.11,2.0,76.76
1.0,81,1057.99,1273.98,2.0,1137.05,1709.58,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.45,1288.69,2.0,123.81
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.38
1.0,85,1116.07,2072.0,2.0,1021.79,2059.21,2.0,95.14
1.0,86,2041.48,-62.27,2.0,2013.27,73.13,2.0,138.31
1.0,88,957.44,2065.61,2.0,1019.24,2110.15,2.0,76.17
1.0,90,1744.02,1698.11,2.0,1694.15,1700.92,2.0,49.96
1.0,91,556.64,473.36,2.0,525.21,511.96,2.0,49.78
1.0,92,-48.84,1574.0,2.0,-42.59,1497.29,2.0,76.96
1.0,93,1631.88,1019.92,2.0,1543.5,925.45,2.0,129.37
1.0,94,594.79,1481.75,2.0,679.67,1573.8,2.0,125.21
1.0,95,660.81,1801.87,2.0,377.08,1672.78,2.0,311.71
1.0,96,688.16,1499.78,2.0,428.65,1249.6,2.0,360.46
1.0,98,215.39,2003.38,2.0,437.03,1631.66,2.0,432.78
1.0,99,600.11,802.59,2.0,309.89,621.5,2.0,342.08
