time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.5,4.27,2.0,76.57
1.0,51,1752.16,366.64,2.0,1992.09,351.98,2.0,240.38
1.0,52,406.71,331.91,2.0,754.57,245.42,2.0,358.46
1.0,53,805.7,18.76,2.0,940.87,114.99,2.0,165.93
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-79.59,1115.85,2.0,349.34
1.0,56,2185.18,116.11,2.0,1874.61,-170.8,2.0,422.81
1.0,58,387.09,2085.88,2.0,433.99,2126.18,2.0,61.84
1.0,60,1460.72,532.82,2.0,1466.31,483.06,2.0,50.07
1.0,61,-116.79,609.16,2.0,146.09,538.86,2.0,272.12
1.0,62,666.53,1522.24,2.0,693.52,1538.75,2.0,31.64
1.0,63,1186.92,1960.37,2.0,1166.14,1911.66,2.0,52.96
1.0,64,584.74,-110.93,2.0,492.21,-95.71,2.0,93.77
1.0,65,1901.34,2190.16,2.0,2153.74,1985.78,2.0,324.78
1.0,66,939.3,790.95,2.0,912.71,919.58,2.0,131.35
1.0,67,1405.5,1708.95,2.0,1110.16,1286.72,2.0,515.27
1.0,68,329.59,896.17,2.0,437.09,989.11,2.0,142.11
1.0,69,1070.1,1736.29,2.0,1034.05,1581.65,2.0,158.79
1.0,70,1812.69,2024.22,2.0,1928.25,2191.62,2.0,203.41
1.0,71,486.1,710.63,2.0,606.81,606.91,2.0,159.15
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1887.32,1664.76,2.0,563.49
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1544.48,-112.35,2.0,102.35
1.0,78,1456.79,1930.51,2.0,1452.03,1942.5,2.0,12.9
1.0,80,2111.31,402.37,2.0,2068.73,466.47,2.0,76.95
1.0,81,1057.99,1273.98,2.0,1137.07,1709.57,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.37
1.0,85,1116.07,2072.0,2.0,1021.83,2059.19,2.0,95.11
1.0,86,2041.48,-62.27,2.0,2014.8,72.84,2.0,137.72
1.0,88,957.44,2065.61,2.0,1020.15,2109.99,2.0,76.82
1.0,90,1744.02,1698.11,2.0,1694.15,1700.92,2.0,49.96
1.0,91,556.64,473.36,2.0,525.19,512.01,2.0,49.83
1.0,92,-48.84,1574.0,2.0,-42.6,1497.38,2.0,76.88
1.0,93,1631.88,1019.92,2.0,1544.74,926.19,2.0,127.97
1.0,94,594.79,1481.75,2.0,678.88,1575.69,2.0,126.08
1.0,95,660.81,1801.87,2.0,377.95,1673.4,2.0,310.67
