timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,23,967.11,-208.78,2.0,1342.84,-229.36,2.0,-70.57,001-01-0000001,0.541232
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,-67.887,001-01-0000001,0.927592
1.0,25,2035.73,1554.85,2.0,2177.44,1597.52,2.0,-91.236,001-01-0000001,0.208595
1.0,26,374.55,2101.53,2.0,350.85,2090.52,2.0,-75.557,001-01-0000001,0.885007
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,-47.563,001-01-0000001,0.0
1.0,28,640.79,335.59,2.0,655.04,319.75,2.0,-58.094,001-01-0000001,0.879632
1.0,29,2034.89,1580.48,2.0,2089.36,1716.11,2.0,-81.531,001-01-0000001,0.78786
1.0,30,1629.59,1.18,2.0,1482.86,-125.25,2.0,-71.026,001-01-0000001,0.888208
1.0,32,2143.6,1958.82,2.0,1975.06,2129.63,2.0,-88.854,001-01-0000001,0.496085
1.0,34,862.78,1430.11,2.0,771.04,1517.05,2.0,-78.18,001-01-0000001,0.598737
1.0,35,1803.37,1338.9,2.0,1703.23,1414.12,2.0,-69.885,001-01-0000001,0.979847
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,-76.852,001-01-0000001,0.809097
1.0,37,592.58,456.65,2.0,617.56,419.38,2.0,-54.288,001-01-0000001,0.959909
1.0,38,1070.34,177.14,2.0,912.27,204.59,2.0,-70.158,001-01-0000001,0.655014
1.0,39,1925.28,1562.7,2.0,1858.06,1552.38,2.0,-75.79,001-01-0000001,0.932681
1.0,41,832.93,-33.41,2.0,766.4,-15.95,2.0,-66.967,001-01-0000001,0.590928
1.0,43,1961.59,968.94,2.0,1976.93,956.03,2.0,-79.516,001-01-0000001,0.759803
1.0,44,328.96,1042.38,2.0,301.49,1170.25,2.0,-78.459,001-01-0000001,0.145211
1.0,45,1582.82,-99.55,2.0,1529.99,139.05,2.0,-76.153,001-01-0000001,0.666154
1.0,46,2166.54,2055.91,2.0,2173.16,1868.2,2.0,-88.797,001-01-0000001,0.529269
1.0,48,808.52,949.41,2.0,698.48,796.42,2.0,-65.828,001-01-0000001,0.908022
1.0,49,2000.01,1500.0,2.0,2000.28,1526.92,2.0,-100.309,001-01-0000001,0.061627
1.0,50,612.5,4.27,2.0,614.84,-72.26,2.0,-61.705,001-01-0000001,0.604937
1.0,51,1992.09,351.98,2.0,1752.16,366.64,2.0,-74.1,001-01-0000001,0.899475
1.0,52,754.57,245.42,2.0,406.71,331.91,2.0,-69.302,001-01-0000001,0.388632
1.0,53,940.87,114.99,2.0,805.7,18.76,2.0,-57.445,001-01-0000001,0.967156
1.0,54,1765.54,265.54,2.0,1101.2,308.75,2.0,-80.177,001-01-0000001,0.543083
1.0,55,-79.59,1115.85,2.0,185.59,1343.27,2.0,-84.091,001-01-0000001,0.000147
1.0,56,1874.61,-170.8,2.0,2185.18,116.11,2.0,-67.027,001-01-0000001,0.979685
1.0,58,433.99,2126.18,2.0,387.09,2085.88,2.0,-85.889,001-01-0000001,0.377673
1.0,60,1466.31,483.06,2.0,1460.72,532.82,2.0,-63.595,001-01-0000001,0.980869
1.0,61,146.09,538.86,2.0,-116.79,609.16,2.0,-60.63,001-01-0000001,0.578785
1.0,62,693.52,1538.75,2.0,666.53,1522.24,2.0,-89.226,001-01-0000001,0.012151
1.0,63,1166.14,1911.66,2.0,1186.92,1960.37,2.0,-77.63,001-01-0000001,0.847062
1.0,64,492.21,-95.71,2.0,584.74,-110.93,2.0,-50.277,001-01-0000001,0.922253
1.0,65,2153.74,1985.78,2.0,1901.34,2190.16,2.0,-75.55,001-01-0000001,0.970026
1.0,66,912.71,919.58,2.0,939.3,790.95,2.0,-59.955,001-01-0000001,0.985017
1.0,67,1110.16,1286.72,2.0,1405.5,1708.95,2.0,-62.497,001-01-0000001,0.991961
1.0,68,437.09,989.11,2.0,329.59,896.17,2.0,-67.611,001-01-0000001,0.777236
1.0,69,1034.05,1581.65,2.0,1070.1,1736.29,2.0,-75.912,001-01-0000001,0.809874
1.0,70,1928.25,2191.62,2.0,1812.69,2024.22,2.0,-77.521,001-01-0000001,0.947229
1.0,71,606.81,606.91,2.0,486.1,710.63,2.0,-59.189,001-01-0000001,0.919361
1.0,73,499.99,1270.97,2.0,334.31,1655.46,2.0,-85.143,001-01-0000001,0.025047
1.0,74,912.14,397.82,2.0,832.99,418.25,2.0,-75.156,001-01-0000001,0.24787
1.0,75,1887.32,1664.76,2.0,1893.59,2228.22,2.0,-84.219,001-01-0000001,0.636857
1.0,76,850.04,1975.24,2.0,803.82,1845.83,2.0,-75.729,001-01-0000001,0.883632
1.0,77,1544.48,-112.35,2.0,1616.48,-39.61,2.0,-79.41,001-01-0000001,0.442228
1.0,78,1452.03,1942.5,2.0,1456.79,1930.51,2.0,-78.115,001-01-0000001,0.872017
1.0,80,2068.73,466.47,2.0,2111.31,402.37,2.0,-87.315,001-01-0000001,0.259969
1.0,81,1137.07,1709.57,2.0,1057.99,1273.98,2.0,-72.097,001-01-0000001,0.94254
1.0,82,857.35,1288.79,2.0,978.38,1315.24,2.0,-87.573,001-01-0000001,0.016565
1.0,83,1984.78,1571.14,2.0,2008.24,1614.59,2.0,-101.957,001-01-0000001,0.124376
1.0,85,1021.83,2059.19,2.0,1116.07,2072.0,2.0,-83.475,001-01-0000001,0.593983
1.0,86,2014.8,72.84,2.0,2041.48,-62.27,2.0,-76.218,001-01-0000001,0.836992
1.0,88,1020.15,2109.99,2.0,957.44,2065.61,2.0,-83.558,001-01-0000001,0.607813
1.0,90,1694.15,1700.92,2.0,1744.02,1698.11,2.0,-71.806,001-01-0000001,0.974074
1.0,91,525.19,512.01,2.0,556.64,473.36,2.0,-50.783,001-01-0000001,0.984466
1.0,92,-42.6,1497.38,2.0,-48.84,1574.0,2.0,-66.107,001-01-0000001,0.954146
1.0,93,1544.74,926.19,2.0,1631.88,1019.92,2.0,-74.435,001-01-0000001,0.835004
1.0,94,678.88,1575.69,2.0,594.79,1481.75,2.0,-66.639,001-01-0000001,0.971526
1.0,95,377.95,1673.4,2.0,660.81,1801.87,2.0,-76.71,001-01-0000001,0.704281
